Date,PM10,PM2.5,SO2,NO2,CO,O3,Pb,AQI,Air QLTY,Station ID,Station Name
01-07-2015,40,,2,5,,,,,,7,Kundaim
03-07-2015,57,,4,8,,,,,,7,Kundaim
08-07-2015,32,,3,7,,,,,,7,Kundaim
10-07-2015,45,,4,9,,,,,,7,Kundaim
15-07-2015,42,,4,8,,,,,,7,Kundaim
17-07-2015,56,,3,8,,,,,,7,Kundaim
22-07-2015,45,,3,6,,,,,,7,Kundaim
24-07-2015,59,,4,8,,,,,,7,Kundaim
31-07-2015,54,,4,9,,,,,,7,Kundaim
31-07-2015,45,,4,7,,,,,,7,Kundaim
06-08-2015,35,,3,6,,,,,,7,Kundaim
08-08-2015,44,,4,8,,,,,,7,Kundaim
11-08-2015,51,,3,6,,,,,,7,Kundaim
13-08-2015,31,,4,9,,,,,,7,Kundaim
20-08-2015,31,,3,7,,,,,,7,Kundaim
22-08-2015,56,,4,8,,,,,,7,Kundaim
26-08-2015,40,,3,7,,,,,,7,Kundaim
28-08-2015,39,,3,8,,,,,,7,Kundaim
02-09-2015,51,,4,9,,,,,,7,Kundaim
05-09-2015,32,,4,9,,,,,,7,Kundaim
09-09-2015,62,,5,11,,,,,,7,Kundaim
12-09-2015,61,,4,9,,,,,,7,Kundaim
15-09-2015,56,,3,8,,,,,,7,Kundaim
19-09-2015,60,,4,9,,,,,,7,Kundaim
23-09-2015,42,,4,9,,,,,,7,Kundaim
26-09-2015,63,,4,10,,,,,,7,Kundaim
03-10-2015,50,,4,9,,,,,,7,Kundaim
07-10-2015,36,,4,9,,,,,,7,Kundaim
10-10-2015,61,,4,10,,,,,,7,Kundaim
14-10-2015,32,,4,9,,,,,,7,Kundaim
17-10-2015,35,,4,9,,,,,,7,Kundaim
21-10-2015,39,,4,9,,,,,,7,Kundaim
24-10-2015,55,,4,9,,,,,,7,Kundaim
28-10-2015,64,,4,10,,,,,,7,Kundaim
31-10-2015,65,,4,9,,,,,,7,Kundaim
04-11-2015,73,,4,10,,,,,,7,Kundaim
07-11-2015,60,,4,9,,,,,,7,Kundaim
11-11-2015,34,,4,9,,,,,,7,Kundaim
14-11-2015,31,,4,9,,,,,,7,Kundaim
18-11-2015,68,,4,9,,,,,,7,Kundaim
21-11-2015,69,,4,9,,,,,,7,Kundaim
25-11-2015,64,,4,9,,,,,,7,Kundaim
28-11-2015,45,,4,9,,,,,,7,Kundaim
02-12-2015,54,,4,9,,,,,,7,Kundaim
05-12-2015,47,,4,9,,,,,,7,Kundaim
09-12-2015,55,,4,10,,,,,,7,Kundaim
12-12-2015,74,,5,10,,,,,,7,Kundaim
16-12-2015,66,,4,9,,,,,,7,Kundaim
19-12-2015,59,,4,9,,,,,,7,Kundaim
23-12-2015,70,,5,10,,,,,,7,Kundaim
26-12-2015,64,,4,9,,,,,,7,Kundaim
30-12-2015,58,,4,9,,,,,,7,Kundaim
02-01-2015,44,,4,8,,,,,,14,Cuncolim
07-01-2015,93,,4,9,,,,,,14,Cuncolim
09-01-2015,86,,4,9,,,,,,14,Cuncolim
13-01-2015,78,,3,10,,,,,,14,Cuncolim
15-01-2015,95,,5,11,,,,,,14,Cuncolim
21-01-2015,60,,4,9,,,,,,14,Cuncolim
23-01-2015,91,,5,9,,,,,,14,Cuncolim
27-01-2015,98,,5,10,,,,,,14,Cuncolim
29-01-2015,97,,4,10,,,,,,14,Cuncolim
03-02-2015,87,,4,8,,,,,,14,Cuncolim
05-02-2015,62,,4,9,,,,,,14,Cuncolim
10-02-2015,75,,4,9,,,,,,14,Cuncolim
12-02-2015,94,,4,10,,,,,,14,Cuncolim
17-02-2015,87,,4,9,,,,,,14,Cuncolim
19-02-2015,82,,4,9,,,,,,14,Cuncolim
24-02-2015,83,,4,10,,,,,,14,Cuncolim
26-02-2015,52,,5,10,,,,,,14,Cuncolim
04-03-2015,79,,5,9,,,,,,14,Cuncolim
07-03-2015,58,,4,9,,,,,,14,Cuncolim
10-03-2015,87,,5,10,,,,,,14,Cuncolim
12-03-2015,68,,4,9,,,,,,14,Cuncolim
17-03-2015,79,,5,9,,,,,,14,Cuncolim
19-03-2015,74,,4,9,,,,,,14,Cuncolim
26-03-2015,87,,5,9,,,,,,14,Cuncolim
28-03-2015,80,,3,9,,,,,,14,Cuncolim
01-04-2015,52,,4,9,,,,,,14,Cuncolim
03-04-2015,63,,4,9,,,,,,14,Cuncolim
07-04-2015,82,,5,9,,,,,,14,Cuncolim
09-04-2015,74,,5,9,,,,,,14,Cuncolim
14-04-2015,84,,5,10,,,,,,14,Cuncolim
16-04-2015,71,,4,9,,,,,,14,Cuncolim
21-04-2015,78,,4,9,,,,,,14,Cuncolim
23-04-2015,36,,3,9,,,,,,14,Cuncolim
30-04-2015,79,,3,9,,,,,,14,Cuncolim
02-05-2015,79,,4,9,,,,,,14,Cuncolim
05-05-2015,74,,4,9,,,,,,14,Cuncolim
07-05-2015,34,,4,9,,,,,,14,Cuncolim
12-05-2015,53,,4,9,,,,,,14,Cuncolim
14-05-2015,64,,5,9,,,,,,14,Cuncolim
19-05-2015,60,,4,9,,,,,,14,Cuncolim
21-05-2015,43,,4,9,,,,,,14,Cuncolim
26-05-2015,38,,3,8,,,,,,14,Cuncolim
28-05-2015,81,,5,9,,,,,,14,Cuncolim
02-06-2015,47,,5,10,,,,,,14,Cuncolim
04-06-2015,31,,3,7,,,,,,14,Cuncolim
09-06-2015,30,,3,8,,,,,,14,Cuncolim
11-06-2015,69,,3,7,,,,,,14,Cuncolim
16-06-2015,42,,4,9,,,,,,14,Cuncolim
18-06-2015,36,,4,8,,,,,,14,Cuncolim
23-06-2015,53,,3,7,,,,,,14,Cuncolim
25-06-2015,52,,5,9,,,,,,14,Cuncolim
01-07-2015,47,,4,8,,,,,,14,Cuncolim
03-07-2015,53,,4,9,,,,,,14,Cuncolim
07-07-2015,53,,4,8,,,,,,14,Cuncolim
09-07-2015,58,,3,8,,,,,,14,Cuncolim
14-07-2015,43,,3,7,,,,,,14,Cuncolim
16-07-2015,54,,3,8,,,,,,14,Cuncolim
21-07-2015,31,,3,7,,,,,,14,Cuncolim
23-07-2015,31,,2,5,,,,,,14,Cuncolim
28-07-2015,46,,3,7,,,,,,14,Cuncolim
30-07-2015,42,,3,7,,,,,,14,Cuncolim
05-08-2015,38,,3,7,,,,,,14,Cuncolim
07-08-2015,57,,4,8,,,,,,14,Cuncolim
12-08-2015,44,,4,8,,,,,,14,Cuncolim
14-08-2015,36,,4,8,,,,,,14,Cuncolim
19-08-2015,44,,4,8,,,,,,14,Cuncolim
21-08-2015,37,,3,7,,,,,,14,Cuncolim
26-08-2015,39,,3,7,,,,,,14,Cuncolim
29-08-2015,40,,3,8,,,,,,14,Cuncolim
01-09-2015,36,,3,7,,,,,,14,Cuncolim
04-09-2015,48,,3,8,,,,,,14,Cuncolim
08-09-2015,43,,4,8,,,,,,14,Cuncolim
11-09-2015,37,,3,7,,,,,,14,Cuncolim
15-09-2015,48,,3,8,,,,,,14,Cuncolim
19-09-2015,35,,3,7,,,,,,14,Cuncolim
22-09-2015,44,,3,8,,,,,,14,Cuncolim
25-09-2015,53,,4,8,,,,,,14,Cuncolim
03-10-2015,38,,4,9,,,,,,14,Cuncolim
06-10-2015,47,,4,9,,,,,,14,Cuncolim
09-10-2015,31,,4,9,,,,,,14,Cuncolim
13-10-2015,41,,4,9,,,,,,14,Cuncolim
16-10-2015,30,,4,8,,,,,,14,Cuncolim
20-10-2015,31,,4,9,,,,,,14,Cuncolim
23-10-2015,44,,4,9,,,,,,14,Cuncolim
27-10-2015,55,,5,9,,,,,,14,Cuncolim
30-10-2015,30,,4,9,,,,,,14,Cuncolim
03-11-2015,34,,4,9,,,,,,14,Cuncolim
07-11-2015,44,,4,9,,,,,,14,Cuncolim
10-11-2015,39,,4,9,,,,,,14,Cuncolim
13-11-2015,35,,4,9,,,,,,14,Cuncolim
17-11-2015,48,,4,9,,,,,,14,Cuncolim
20-11-2015,30,,4,9,,,,,,14,Cuncolim
24-11-2015,31,,4,9,,,,,,14,Cuncolim
27-11-2015,49,,4,9,,,,,,14,Cuncolim
01-12-2015,30,,3,9,,,,,,14,Cuncolim
04-12-2015,37,,4,9,,,,,,14,Cuncolim
08-12-2015,35,,4,9,,,,,,14,Cuncolim
11-12-2015,74,,4,10,,,,,,14,Cuncolim
15-12-2015,30,,4,8,,,,,,14,Cuncolim
18-12-2015,47,,4,9,,,,,,14,Cuncolim
22-12-2015,34,,4,9,,,,,,14,Cuncolim
24-12-2015,65,,4,10,,,,,,14,Cuncolim
29-12-2015,53,,4,9,,,,,,14,Cuncolim
01-01-2014,61,,6,9,,,,,,16,Panji
01-08-2014,74,,4,13,,,,,,16,Panji
01-10-2014,58,,2,5,,,,,,16,Panji
15-01-2014,89,,2,5,,,,,,16,Panji
17-01-2014,52,,2,8,,,,,,16,Panji
22-01-2014,42,,2,5,,,,,,16,Panji
24-01-2014,72,,7,15,,,,,,16,Panji
29-01-2014,75,,2,15,,,,,,16,Panji
31-01-2014,82,,2,9,,,,,,16,Panji
02-05-2014,110,,2,7,,,,,,16,Panji
02-07-2014,71,,2,5,,,,,,16,Panji
02-12-2014,45,,2,12,,,,,,16,Panji
14-02-2014,44,,4,6,,,,,,16,Panji
19-02-2014,60,,3,11,,,,,,16,Panji
21-02-2014,52,,5,5,,,,,,16,Panji
26-02-2014,44,,5,12,,,,,,16,Panji
28-02-2014,24,,2,5,,,,,,16,Panji
03-05-2014,40,,2,6,,,,,,16,Panji
03-07-2014,56,,4,11,,,,,,16,Panji
03-12-2014,61,,4,6,,,,,,16,Panji
14-03-2014,74,,4,6,,,,,,16,Panji
19-03-2014,78,,2,7,,,,,,16,Panji
21-03-2014,37,,2,5,,,,,,16,Panji
26-03-2014,53,,2,5,,,,,,16,Panji
28-03-2014,49,,2,6,,,,,,16,Panji
04-02-2014,66,,2,8,,,,,,16,Panji
04-04-2014,58,,2,7,,,,,,16,Panji
04-09-2014,44,,2,5,,,,,,16,Panji
16-04-2014,36,,2,6,,,,,,16,Panji
23-04-2014,64,,2,5,,,,,,16,Panji
25-04-2014,44,,2,11,,,,,,16,Panji
30-04-2014,33,,6,9,,,,,,16,Panji
05-02-2014,22,,4,5,,,,,,16,Panji
05-07-2014,35,,2,7,,,,,,16,Panji
05-09-2014,32,,3,5,,,,,,16,Panji
14-05-2014,21,,7,5,,,,,,16,Panji
16-05-2014,13,,3,5,,,,,,16,Panji
21-05-2014,28,,5,11,,,,,,16,Panji
23-05-2014,21,,2,6,,,,,,16,Panji
28-05-2014,29,,2,8,,,,,,16,Panji
28-05-2014,32,,3,8,,,,,,16,Panji
01-02-2014,64,,3,9,,,,,,18,Vasco
01-07-2014,65,,2,6,,,,,,18,Vasco
01-09-2014,59,,4,7,,,,,,18,Vasco
14-01-2014,85,,2,5,,,,,,18,Vasco
16-01-2014,67,,2,5,,,,,,18,Vasco
21-01-2014,67,,3,5,,,,,,18,Vasco
23-01-2014,53,,3,11,,,,,,18,Vasco
28-01-2014,58,,2,13,,,,,,18,Vasco
30-01-2014,60,,2,5,,,,,,18,Vasco
02-04-2014,85,,5,12,,,,,,18,Vasco
02-06-2014,75,,2,9,,,,,,18,Vasco
02-11-2014,56,,6,7,,,,,,18,Vasco
13-02-2014,26,,6,9,,,,,,18,Vasco
18-02-2014,63,,4,10,,,,,,18,Vasco
20-02-2014,37,,2,5,,,,,,18,Vasco
25-02-2014,73,,3,10,,,,,,18,Vasco
27-02-2014,46,,2,11,,,,,,18,Vasco
03-04-2014,36,,3,11,,,,,,18,Vasco
03-06-2014,43,,2,14,,,,,,18,Vasco
03-11-2014,46,,3,10,,,,,,18,Vasco
13-03-2014,52,,2,7,,,,,,18,Vasco
18-03-2014,49,,3,5,,,,,,18,Vasco
20-03-2014,33,,2,5,,,,,,18,Vasco
25-03-2014,54,,4,9,,,,,,18,Vasco
27-03-2014,38,,4,8,,,,,,18,Vasco
04-01-2014,27,,3,14,,,,,,18,Vasco
04-03-2014,126,,5,13,,,,,,18,Vasco
04-08-2014,39,,2,6,,,,,,18,Vasco
04-10-2014,55,,2,5,,,,,,18,Vasco
15-04-2014,44,,3,6,,,,,,18,Vasco
17-04-2014,40,,2,5,,,,,,18,Vasco
22-04-2014,59,,6,8,,,,,,18,Vasco
24-04-2014,49,,3,5,,,,,,18,Vasco
29-04-2014,42,,5,6,,,,,,18,Vasco
05-06-2014,44,,3,11,,,,,,18,Vasco
05-08-2014,27,,3,7,,,,,,18,Vasco
13-05-2014,94,,2,5,,,,,,18,Vasco
15-05-2014,32,,2,5,,,,,,18,Vasco
20-05-2014,24,,4,5,,,,,,18,Vasco
22-05-2014,15,,7,8,,,,,,18,Vasco
27-05-2014,30,,6,6,,,,,,18,Vasco
29-05-2014,33,,8,5,,,,,,18,Vasco
01-02-2014,57,,6,5,,,,,,18,Vasco
01-07-2014,80,,2,5,,,,,,18,Vasco
01-09-2014,61,,4,5,,,,,,18,Vasco
14-01-2014,73,,3,8,,,,,,18,Vasco
16-01-2014,85,,2,5,,,,,,18,Vasco
21-01-2014,53,,2,7,,,,,,18,Vasco
23-01-2014,168,,2,5,,,,,,18,Vasco
28-01-2014,68,,5,5,,,,,,18,Vasco
30-01-2014,70,,2,10,,,,,,18,Vasco
02-04-2014,108,,6,5,,,,,,18,Vasco
02-06-2014,83,,3,5,,,,,,18,Vasco
02-11-2014,100,,4,5,,,,,,18,Vasco
13-02-2014,49,,5,8,,,,,,18,Vasco
18-02-2014,88,,4,13,,,,,,18,Vasco
20-02-2014,49,,3,8,,,,,,18,Vasco
25-02-2014,64,,6,12,,,,,,18,Vasco
27-02-2014,42,,2,8,,,,,,18,Vasco
03-04-2014,49,,2,10,,,,,,18,Vasco
03-06-2014,43,,2,9,,,,,,18,Vasco
03-11-2014,70,,2,7,,,,,,18,Vasco
13-03-2014,65,,2,9,,,,,,18,Vasco
18-03-2014,58,,6,6,,,,,,18,Vasco
20-03-2014,40,,2,5,,,,,,18,Vasco
25-03-2014,72,,4,5,,,,,,18,Vasco
27-03-2014,58,,4,5,,,,,,18,Vasco
01-01-2013,84,,9,12,,,,,,2,Amona
01-04-2013,75,,8,11,,,,,,2,Amona
01-08-2013,71,,9,9,,,,,,2,Amona
01-11-2013,77,,9,10,,,,,,2,Amona
15-01-2013,72,,8,8,,,,,,2,Amona
18-01-2013,72,,8,9,,,,,,2,Amona
22-01-2013,64,,9,12,,,,,,2,Amona
25-01-2013,76,,10,11,,,,,,2,Amona
29-01-2013,82,,11,12,,,,,,2,Amona
02-01-2013,76,,9,12,,,,,,2,Amona
02-05-2013,73,,12,14,,,,,,2,Amona
02-08-2013,79,,9,11,,,,,,2,Amona
02-12-2013,65,,7,9,,,,,,2,Amona
15-02-2013,56,,7,9,,,,,,2,Amona
19-02-2013,44,,7,9,,,,,,2,Amona
22-02-2013,57,,7,9,,,,,,2,Amona
26-02-2013,67,,8,10,,,,,,2,Amona
03-05-2013,51,,8,15,,,,,,2,Amona
03-07-2013,41,,8,14,,,,,,2,Amona
03-12-2013,55,,6,11,,,,,,2,Amona
14-03-2013,49,,7,12,,,,,,2,Amona
20-03-2013,52,,8,14,,,,,,2,Amona
22-03-2013,59,,8,14,,,,,,2,Amona
26-03-2013,44,,6,12,,,,,,2,Amona
28-03-2013,35,,7,13,,,,,,2,Amona
04-03-2013,47,,9,14,,,,,,2,Amona
04-05-2013,52,,8,14,,,,,,2,Amona
04-09-2013,57,,9,14,,,,,,2,Amona
04-11-2013,86,,7,13,,,,,,2,Amona
17-04-2013,53,,7,13,,,,,,2,Amona
19-04-2013,57,,9,15,,,,,,2,Amona
24-04-2013,56,,7,13,,,,,,2,Amona
26-04-2013,55,,7,14,,,,,,2,Amona
05-01-2013,50,,7,13,,,,,,2,Amona
05-03-2013,49,,7,13,,,,,,2,Amona
05-08-2013,48,,8,14,,,,,,2,Amona
05-10-2013,43,,7,13,,,,,,2,Amona
14-05-2013,62,,8,13,,,,,,2,Amona
16-05-2013,72,,8,13,,,,,,2,Amona
22-05-2013,55,,7,13,,,,,,2,Amona
24-05-2013,58,,8,13,,,,,,2,Amona
29-05-2013,71,,7,13,,,,,,2,Amona
31-05-2013,58,,7,13,,,,,,2,Amona
06-05-2013,46,,7,12,,,,,,2,Amona
06-07-2013,30,,7,12,,,,,,2,Amona
06-11-2013,49,,0,0,,,,,,2,Amona
13-06-2013,42,,7,12,,,,,,2,Amona
19-06-2013,41,,7,13,,,,,,2,Amona
21-06-2013,38,,6,12,,,,,,2,Amona
26-06-2013,43,,7,12,,,,,,2,Amona
28-06-2013,25,,8,13,,,,,,2,Amona
07-03-2013,48,,0,0,,,,,,2,Amona
07-05-2013,33,,7,14,,,,,,2,Amona
07-10-2013,55,,7,11,,,,,,2,Amona
07-12-2013,47,,0,0,,,,,,2,Amona
18-07-2013,60,,5,10,,,,,,2,Amona
20-07-2013,57,,7,11,,,,,,2,Amona
24-07-2013,41,,0,0,,,,,,2,Amona
26-07-2013,43,,0,0,,,,,,2,Amona
31-07-2013,37,,7,13,,,,,,2,Amona
08-02-2013,52,,5,10,,,,,,2,Amona
08-07-2013,55,,5,10,,,,,,2,Amona
08-09-2013,61,,4,10,,,,,,2,Amona
14-08-2013,58,,6,10,,,,,,2,Amona
16-08-2013,61,,5,11,,,,,,2,Amona
20-08-2013,62,,5,10,,,,,,2,Amona
22-08-2013,59,,5,11,,,,,,2,Amona
27-08-2013,36,,6,12,,,,,,2,Amona
29-08-2013,38,,6,12,,,,,,2,Amona
09-04-2013,37,,5,10,,,,,,2,Amona
09-06-2013,38,,4,9,,,,,,2,Amona
09-10-2013,48,,5,10,,,,,,2,Amona
09-12-2013,52,,4,10,,,,,,2,Amona
18-09-2013,42,,5,10,,,,,,2,Amona
20-09-2013,34,,5,11,,,,,,2,Amona
25-09-2013,41,,5,10,,,,,,2,Amona
27-09-2013,44,,5,11,,,,,,2,Amona
10-01-2013,51,,5,11,,,,,,2,Amona
10-03-2013,47,,5,11,,,,,,2,Amona
10-09-2013,39,,5,11,,,,,,2,Amona
10-11-2013,60,,6,11,,,,,,2,Amona
16-10-2013,62,,7,11,,,,,,2,Amona
18-10-2013,71,,6,11,,,,,,2,Amona
22-10-2013,93,,5,12,,,,,,2,Amona
24-10-2013,85,,6,11,,,,,,2,Amona
28-10-2013,69,,6,12,,,,,,2,Amona
30-10-2013,77,,6,11,,,,,,2,Amona
11-06-2013,42,,5,11,,,,,,2,Amona
11-08-2013,45,,5,11,,,,,,2,Amona
11-12-2013,41,,5,11,,,,,,2,Amona
14-11-2013,43,,5,11,,,,,,2,Amona
20-11-2013,58,,5,11,,,,,,2,Amona
22-11-2013,56,,6,11,,,,,,2,Amona
27-11-2013,50,,5,11,,,,,,2,Amona
29-11-2013,48,,5,11,,,,,,2,Amona
12-04-2013,61,,6,11,,,,,,2,Amona
12-06-2013,54,,6,11,,,,,,2,Amona
12-11-2013,58,,6,11,,,,,,2,Amona
13-12-2013,64,,6,11,,,,,,2,Amona
17-12-2013,67,,5,11,,,,,,2,Amona
19-12-2013,66,,6,11,,,,,,2,Amona
25-12-2013,64,,5,11,,,,,,2,Amona
27-12-2013,57,,6,12,,,,,,2,Amona
01-01-2013,76,,8,10,,,,,,1,Assanora
01-04-2013,76,,10,13,,,,,,1,Assanora
01-08-2013,67,,9,11,,,,,,1,Assanora
01-11-2013,74,,10,12,,,,,,1,Assanora
15-01-2013,74,,10,12,,,,,,1,Assanora
18-01-2013,83,,8,10,,,,,,1,Assanora
22-01-2013,80,,10,12,,,,,,1,Assanora
25-01-2013,74,,9,10,,,,,,1,Assanora
29-01-2013,85,,10,12,,,,,,1,Assanora
02-01-2013,72,,10,10,,,,,,1,Assanora
02-05-2013,76,,8,12,,,,,,1,Assanora
02-08-2013,76,,8,9,,,,,,1,Assanora
02-12-2013,64,,9,11,,,,,,1,Assanora
15-02-2013,81,,8,10,,,,,,1,Assanora
19-02-2013,71,,7,10,,,,,,1,Assanora
22-02-2013,70,,9,10,,,,,,1,Assanora
26-02-2013,48,,10,11,,,,,,1,Assanora
03-12-2013,67,,7,14,,,,,,1,Assanora
14-03-2013,60,,8,14,,,,,,1,Assanora
20-03-2013,62,,7,13,,,,,,1,Assanora
22-03-2013,61,,7,13,,,,,,1,Assanora
26-03-2013,75,,7,13,,,,,,1,Assanora
28-03-2013,57,,8,14,,,,,,1,Assanora
04-03-2013,47,,7,12,,,,,,1,Assanora
04-05-2013,51,,7,12,,,,,,1,Assanora
04-09-2013,54,,6,10,,,,,,1,Assanora
04-11-2013,49,,7,13,,,,,,1,Assanora
17-04-2013,57,,7,12,,,,,,1,Assanora
19-04-2013,50,,6,13,,,,,,1,Assanora
24-04-2013,53,,7,13,,,,,,1,Assanora
26-04-2013,61,,7,13,,,,,,1,Assanora
05-01-2013,54,,8,13,,,,,,1,Assanora
05-03-2013,53,,8,13,,,,,,1,Assanora
05-08-2013,60,,7,12,,,,,,1,Assanora
05-10-2013,61,,8,14,,,,,,1,Assanora
14-05-2013,67,,7,13,,,,,,1,Assanora
16-05-2013,64,,8,13,,,,,,1,Assanora
22-05-2013,59,,8,12,,,,,,1,Assanora
24-05-2013,71,,7,12,,,,,,1,Assanora
29-05-2013,51,,7,13,,,,,,1,Assanora
31-05-2013,41,,7,12,,,,,,1,Assanora
06-05-2013,46,,7,12,,,,,,1,Assanora
06-07-2013,30,,7,12,,,,,,1,Assanora
06-11-2013,49,,0,0,,,,,,1,Assanora
13-06-2013,42,,7,12,,,,,,1,Assanora
19-06-2013,41,,7,13,,,,,,1,Assanora
21-06-2013,38,,6,12,,,,,,1,Assanora
26-06-2013,43,,7,12,,,,,,1,Assanora
28-06-2013,25,,8,13,,,,,,1,Assanora
07-03-2013,40,,0,0,,,,,,1,Assanora
07-05-2013,30,,5,11,,,,,,1,Assanora
07-10-2013,38,,7,12,,,,,,1,Assanora
07-12-2013,42,,0,0,,,,,,1,Assanora
18-07-2013,35,,6,11,,,,,,1,Assanora
20-07-2013,36,,5,10,,,,,,1,Assanora
24-07-2013,48,,5,11,,,,,,1,Assanora
26-07-2013,36,,7,12,,,,,,1,Assanora
31-07-2013,33,,6,11,,,,,,1,Assanora
08-02-2013,41,,5,10,,,,,,1,Assanora
08-07-2013,38,,5,10,,,,,,1,Assanora
08-09-2013,49,,5,10,,,,,,1,Assanora
14-08-2013,34,,5,10,,,,,,1,Assanora
16-08-2013,42,,5,11,,,,,,1,Assanora
20-08-2013,34,,6,10,,,,,,1,Assanora
22-08-2013,54,,5,10,,,,,,1,Assanora
27-08-2013,39,,5,9,,,,,,1,Assanora
29-08-2013,61,,6,11,,,,,,1,Assanora
09-04-2013,32,,6,12,,,,,,1,Assanora
09-06-2013,42,,7,11,,,,,,1,Assanora
09-10-2013,48,,6,12,,,,,,1,Assanora
09-12-2013,34,,6,12,,,,,,1,Assanora
18-09-2013,59,,6,10,,,,,,1,Assanora
20-09-2013,51,,7,11,,,,,,1,Assanora
25-09-2013,33,,7,11,,,,,,1,Assanora
27-09-2013,34,,7,12,,,,,,1,Assanora
10-01-2013,31,,7,12,,,,,,1,Assanora
10-03-2013,54,,6,11,,,,,,1,Assanora
10-09-2013,46,,6,11,,,,,,1,Assanora
10-11-2013,59,,6,11,,,,,,1,Assanora
16-10-2013,53,,7,12,,,,,,1,Assanora
18-10-2013,64,,6,11,,,,,,1,Assanora
22-10-2013,55,,7,12,,,,,,1,Assanora
24-10-2013,60,,6,12,,,,,,1,Assanora
28-10-2013,84,,6,11,,,,,,1,Assanora
30-10-2013,55,,6,11,,,,,,1,Assanora
11-06-2013,46,,6,12,,,,,,1,Assanora
11-08-2013,49,,5,12,,,,,,1,Assanora
11-12-2013,47,,6,13,,,,,,1,Assanora
14-11-2013,53,,6,14,,,,,,1,Assanora
20-11-2013,49,,6,12,,,,,,1,Assanora
22-11-2013,46,,6,13,,,,,,1,Assanora
27-11-2013,40,,6,13,,,,,,1,Assanora
29-11-2013,61,,6,12,,,,,,1,Assanora
12-04-2013,65,,6,12,,,,,,1,Assanora
12-06-2013,68,,6,12,,,,,,1,Assanora
12-11-2013,57,,6,12,,,,,,1,Assanora
13-12-2013,59,,6,12,,,,,,1,Assanora
17-12-2013,59,,6,12,,,,,,1,Assanora
19-12-2013,65,,6,12,,,,,,1,Assanora
25-12-2013,71,,6,12,,,,,,1,Assanora
27-12-2013,54,,6,11,,,,,,1,Assanora
01-02-2013,96,,8,15,,,,,,12,Bicholim
01-04-2013,94,,9,15,,,,,,12,Bicholim
01-08-2013,95,,8,14,,,,,,12,Bicholim
01-10-2013,96,,8,14,,,,,,12,Bicholim
16-01-2013,98,,9,15,,,,,,12,Bicholim
18-01-2013,56,,9,15,,,,,,12,Bicholim
22-01-2013,96,,8,14,,,,,,12,Bicholim
24-01-2013,84,,8,13,,,,,,12,Bicholim
29-01-2013,89,,8,15,,,,,,12,Bicholim
31-01-2013,95,,8,13,,,,,,12,Bicholim
02-05-2013,91,,8,13,,,,,,12,Bicholim
02-07-2013,66,,9,13,,,,,,12,Bicholim
13-02-2013,74,,8,14,,,,,,12,Bicholim
15-02-2013,84,,8,14,,,,,,12,Bicholim
19-02-2013,83,,8,14,,,,,,12,Bicholim
21-02-2013,76,,7,13,,,,,,12,Bicholim
26-02-2013,86,,7,12,,,,,,12,Bicholim
28-02-2013,65,,7,12,,,,,,12,Bicholim
03-05-2013,90,,7,13,,,,,,12,Bicholim
03-07-2013,67,,9,14,,,,,,12,Bicholim
03-12-2013,88,,8,13,,,,,,12,Bicholim
14-03-2013,87,,7,13,,,,,,12,Bicholim
20-03-2013,55,,9,15,,,,,,12,Bicholim
22-03-2013,55,,8,14,,,,,,12,Bicholim
26-03-2013,71,,8,14,,,,,,12,Bicholim
28-03-2013,75,,8,13,,,,,,12,Bicholim
04-03-2013,51,,9,14,,,,,,12,Bicholim
04-05-2013,53,,8,13,,,,,,12,Bicholim
04-09-2013,50,,9,15,,,,,,12,Bicholim
04-11-2013,92,,7,13,,,,,,12,Bicholim
17-04-2013,59,,8,13,,,,,,12,Bicholim
19-04-2013,59,,8,14,,,,,,12,Bicholim
24-04-2013,77,,7,13,,,,,,12,Bicholim
26-04-2013,90,,8,14,,,,,,12,Bicholim
05-01-2013,53,,8,13,,,,,,12,Bicholim
05-03-2013,56,,9,14,,,,,,12,Bicholim
05-08-2013,49,,8,14,,,,,,12,Bicholim
05-10-2013,75,,8,14,,,,,,12,Bicholim
14-05-2013,83,,7,13,,,,,,12,Bicholim
16-05-2013,69,,8,14,,,,,,12,Bicholim
22-05-2013,74,,8,14,,,,,,12,Bicholim
24-05-2013,59,,7,13,,,,,,12,Bicholim
29-05-2013,52,,7,13,,,,,,12,Bicholim
31-05-2013,60,,8,13,,,,,,12,Bicholim
06-05-2013,46,,7,12,,,,,,12,Bicholim
06-07-2013,30,,7,12,,,,,,12,Bicholim
06-11-2013,49,,0,0,,,,,,12,Bicholim
13-06-2013,42,,7,12,,,,,,12,Bicholim
19-06-2013,41,,7,13,,,,,,12,Bicholim
21-06-2013,38,,6,12,,,,,,12,Bicholim
26-06-2013,43,,7,12,,,,,,12,Bicholim
28-06-2013,25,,8,13,,,,,,12,Bicholim
07-03-2013,51,,0,0,,,,,,12,Bicholim
07-05-2013,31,,6,12,,,,,,12,Bicholim
07-10-2013,31,,6,11,,,,,,12,Bicholim
07-12-2013,49,,0,0,,,,,,12,Bicholim
18-07-2013,42,,5,11,,,,,,12,Bicholim
20-07-2013,40,,6,11,,,,,,12,Bicholim
24-07-2013,42,,5,10,,,,,,12,Bicholim
26-07-2013,39,,0,0,,,,,,12,Bicholim
31-07-2013,35,,5,10,,,,,,12,Bicholim
08-02-2013,44,,5,10,,,,,,12,Bicholim
