DATE,PM10,PM2.5,SO2,NO2,*CO,O3,Pb,AQI,AIR QLTY,STATION ID,STATION NAME
08-01-2020,35,7,3,19,,,,35,G,13,Mapusa
10-01-2020,75,,5,7,,,,75,S,13,Mapusa
15-01-2020,57,44,3,7,,,,73,S,13,Mapusa
17-01-2020,40,37,4,5,,,,62,S,13,Mapusa
22-01-2020,45,73,2,13,,,,143,M,13,Mapusa
24-01-2020,67,5,2,6,,,,67,S,13,Mapusa
29-01-2020,31,,2,5,,,,31,G,13,Mapusa
31-01-2020,30,,2,14,,,,30,G,13,Mapusa
05-02-2020,62,,2,5,,,,62,S,13,Mapusa
07-02-2020,57,,2,5,,,,57,S,13,Mapusa
12-02-2020,48,5,2,10,,,,48,G,13,Mapusa
14-02-2020,68,10,2,10,,,,68,G,13,Mapusa
19-02-2020,45,10,2,14,,,,45,G,13,Mapusa
21-02-2020,57,5,2,16,,,,57,S,13,Mapusa
26-02-2020,70,,3,11,,,,70,S,13,Mapusa
28-02-2020,44,,3,12,,,,44,G,13,Mapusa
03-03-2020,38,17,2,16,,,,38,G,13,Mapusa
05-03-2020,56,8,2,13,,,,56,S,13,Mapusa
09-03-2020,72,28,2,11,,,,72,S,13,Mapusa
12-03-2020,59,15,2,18,,,,59,S,13,Mapusa
17-03-2020,48,24,2,13,,,,48,G,13,Mapusa
19-03-2020,67,13,2,5,,,,67,S,13,Mapusa
03-04-2019,146,57,11,15,0.07,13,BDL,131,M,14,Cuncolim
06-04-2019,155,55,11,16,0.07,15,BDL,137,M,14,Cuncolim
10-04-2019,100,47,10,15,0.09,13,BDL,100,S,14,Cuncolim
13-04-2019,93,42,11,16,0.07,16,BDL,93,S,14,Cuncolim
17-04-2019,131,50,11,15,0.07,14,BDL,121,M,14,Cuncolim
20-04-2019,161,54,11,16,0.07,19,BDL,141,M,14,Cuncolim
24-04-2019,110,27,11,16,0.07,18,BDL,107,M,14,Cuncolim
26-04-2019,83,40,11,17,0.07,19,BDL,83,S,14,Cuncolim
01-05-2019,119,72,11,16,0.07,19,BDL,142,M,14,Cuncolim
04-05-2019,125,69,12,16,0.07,16,BDL,129,M,14,Cuncolim
08-05-2019,132,45,12,16,0.08,20,BDL,121,M,14,Cuncolim
10-05-2019,91,42,12,16,0.07,20,BDL,91,S,14,Cuncolim
15-05-2019,51,28,12,15,0.07,14,BDL,51,S,14,Cuncolim
19-05-2019,114,59,11,15,0.07,15,BDL,109,M,14,Cuncolim
22-05-2019,79,37,11,14,0.06,16,BDL,79,S,14,Cuncolim
25-05-2019,63,22,12,15,0.07,14,BDL,63,S,14,Cuncolim
29-05-2019,88,40,13,15,0.07,19,BDL,88,S,14,Cuncolim
01-06-2019,77,47,11,14,0.07,13,BDL,79,S,14,Cuncolim
05-06-2019,70,30,10,13,0.07,13,BDL,70,S,14,Cuncolim
08-06-2019,40,23,11,13,0.08,13,BDL,40,G,14,Cuncolim
12-06-2019,58,28,9,13,0.06,12,BDL,58,S,14,Cuncolim
15-06-2019,67,33,10,13,0.06,12,BDL,67,S,14,Cuncolim
19-06-2019,32,16,10,14,0.06,13,BDL,32,G,14,Cuncolim
22-06-2019,35,18,10,14,0.07,12,BDL,35,G,14,Cuncolim
26-06-2019,33,17,9,13,0.07,12,BDL,33,G,14,Cuncolim
29-06-2019,36,17,9,13,0.07,12,BDL,36,G,14,Cuncolim
03-07-2019,32,15,9,14,0.06,12,BDL,32,G,14,Cuncolim
06-07-2019,33,17,9,13,0.06,13,BDL,33,G,14,Cuncolim
10-07-2019,33,17,9,13,0.06,13,BDL,33,G,14,Cuncolim
12-07-2019,35,19,9,13,0.05,12,BDL,35,G,14,Cuncolim
17-07-2019,36,18,10,13,0.06,13,BDL,36,G,14,Cuncolim
20-07-2019,36,18,10,13,0.07,13,BDL,36,G,14,Cuncolim
24-07-2019,34,17,10,13,0.07,14,BDL,34,G,14,Cuncolim
27-07-2019,36,18,10,13,0.07,13,BDL,36,G,14,Cuncolim
31-07-2019,35,18,10,13,0.07,13,BDL,35,G,14,Cuncolim
03-08-2019,34,18,10,13,0.06,13,BDL,34,G,14,Cuncolim
07-08-2019,34,18,10,13,0.07,13,BDL,34,G,14,Cuncolim
10-08-2019,35,19,10,13,0.07,13,BDL,35,G,14,Cuncolim
14-08-2019,36,18,10,13,0.06,13,BDL,36,G,14,Cuncolim
16-08-2019,36,19,10,13,0.06,13,BDL,36,G,14,Cuncolim
21-08-2019,37,20,11,14,0.07,13,BDL,37,G,14,Cuncolim
24-08-2019,36,20,10,13,0.07,13,BDL,36,G,14,Cuncolim
28-08-2019,40,18,10,13,0.06,13,BDL,40,G,14,Cuncolim
31-08-2019,36,20,11,14,0.06,13,BDL,36,G,14,Cuncolim
05-09-2019,37,18,10,13,0.06,13,BDL,37,G,14,Cuncolim
07-09-2019,41,20,11,14,0.07,13,BDL,41,G,14,Cuncolim
11-09-2019,50,25,11,14,0.06,13,BDL,50,G,14,Cuncolim
14-09-2019,56,26,11,14,0.07,14,BDL,56,S,14,Cuncolim
18-09-2019,51,26,11,14,0.06,13,BDL,51,S,14,Cuncolim
21-09-2019,53,25,11,14,0.06,13,BDL,53,S,14,Cuncolim
25-09-2019,61,34,12,14,0.07,13,BDL,61,S,14,Cuncolim
28-09-2019,61,30,11,14,0.07,13,BDL,61,S,14,Cuncolim
02-10-2019,62,27,11,14,0.07,14,BDL,62,S,14,Cuncolim
05-10-2019,79,35,12,15,0.08,14,BDL,79,S,14,Cuncolim
09-10-2019,72,37,11,14,0.06,14,BDL,72,S,14,Cuncolim
12-10-2019,66,33,11,14,0.07,14,BDL,66,S,14,Cuncolim
16-10-2019,56,28,11,14,0.07,14,BDL,56,S,14,Cuncolim
19-10-2019,60,30,11,14,0.07,14,BDL,60,S,14,Cuncolim
23-10-2019,64,30,11,14,0.07,14,BDL,64,S,14,Cuncolim
25-10-2019,54,26,11,14,0.07,14,BDL,54,S,14,Cuncolim
30-10-2019,69,34,11,14,0.07,15,BDL,69,S,14,Cuncolim
02-11-2019,67,37,10,13,0.06,14,BDL,67,S,14,Cuncolim
06-11-2019,65,34,10,14,0.07,14,BDL,65,S,14,Cuncolim
08-11-2019,62,33,10,14,0.07,14,BDL,62,S,14,Cuncolim
13-11-2019,66,32,10,14,0.06,14,BDL,66,S,14,Cuncolim
16-11-2019,69,35,11,14,0.07,15,BDL,69,S,14,Cuncolim
20-11-2019,67,34,11,14,0.07,14,BDL,67,S,14,Cuncolim
23-11-2019,65,32,11,14,0.08,15,BDL,65,S,14,Cuncolim
28-11-2019,62,32,11,14,0.07,15,BDL,62,S,14,Cuncolim
30-11-2019,68,35,11,14,0.07,14,BDL,68,S,14,Cuncolim
04-12-2019,62,32,11,14,0.07,15,BDL,62,S,14,Cuncolim
07-12-2019,62,32,11,14,0.07,15,BDL,62,S,14,Cuncolim
11-12-2019,60,32,11,14,0.07,15,BDL,60,S,14,Cuncolim
14-12-2019,66,32,10,14,0.06,16,BDL,66,S,14,Cuncolim
18-12-2019,71,37,11,14,0.08,16,BDL,71,S,14,Cuncolim
21-12-2019,68,34,11,14,0.07,15,BDL,68,S,14,Cuncolim
25-12-2019,66,33,11,14,0.08,15,BDL,66,S,14,Cuncolim
28-12-2019,60,31,11,14,0.07,15,BDL,60,S,14,Cuncolim
02-01-2020,65,34,11,14,0.07,15,BDL,65,S,14,Cuncolim
04-01-2020,69,36,11,14,0.06,15,BDL,69,S,14,Cuncolim
08-01-2020,66,35,11,14,0.06,15,BDL,66,S,14,Cuncolim
11-01-2020,75,41,11,14,0.08,16,BDL,75,S,14,Cuncolim
15-01-2020,63,38,11,14,0.07,15,BDL,63,S,14,Cuncolim
17-01-2020,56,35,11,14,0.07,15,BDL,58,S,14,Cuncolim
22-01-2020,69,37,11,14,0.06,15,BDL,69,S,14,Cuncolim
25-01-2020,71,37,11,14,0.07,15,BDL,71,S,14,Cuncolim
29-01-2020,80,38,11,14,0.07,15,BDL,80,S,14,Cuncolim
01-02-2020,67,40,11,14,0.07,15,BDL,67,S,14,Cuncolim
05-02-2020,70,38,11,14,0.07,15,BDL,70,S,14,Cuncolim
08-02-2020,64,35,11,14,0.08,15,BDL,64,S,14,Cuncolim
12-02-2020,78,38,11,14,0.08,16,BDL,78,S,14,Cuncolim
15-02-2020,83,44,12,15,0.08,15,BDL,83,S,14,Cuncolim
19-02-2020,64,32,11,14,0.06,16,BDL,64,S,14,Cuncolim
21-02-2020,80,38,12,15,0.07,16,BDL,80,S,14,Cuncolim
26-02-2020,80,41,11,14,0.07,15,BDL,80,S,14,Cuncolim
28-02-2020,80,40,11,14,0.06,16,BDL,80,S,14,Cuncolim
04-03-2020,72,35,10,14,0.07,16,BDL,72,S,14,Cuncolim
06-03-2020,71,35,11,14,0.07,15,BDL,71,S,14,Cuncolim
11-03-2020,73,37,11,14,0.07,15,BDL,73,S,14,Cuncolim
13-03-2020,66,23,11,14,0.07,16,BDL,66,S,14,Cuncolim
17-03-2020,80,54,11,15,0.07,15,BDL,90,S,14,Cuncolim
20-03-2020,77,34,11,15,0.07,15,BDL,77,S,14,Cuncolim
01-04-2019,47,32,10,15,0.06,11,BDL,53,S,15,Tuem
04-04-2019,40,22,10,15,0.07,13,BDL,40,G,15,Tuem
08-04-2019,39,24,10,15,0.07,12,BDL,40,G,15,Tuem
12-04-2019,37,14,11,16,0.07,11,BDL,37,G,15,Tuem
15-04-2019,37,26,10,15,0.06,11,BDL,43,G,15,Tuem
18-04-2019,96,63,10,15,0.07,12,BDL,110,M,15,Tuem
22-04-2019,56,32,11,16,0.07,12,BDL,56,S,15,Tuem
25-04-2019,46,27,11,16,0.09,18,BDL,46,G,15,Tuem
29-04-2019,66,47,11,16,0.07,18,BDL,78,S,15,Tuem
03-05-2019,65,18,11,15,0.06,15,BDL,65,S,15,Tuem
06-05-2019,74,33,11,15,0.07,13,BDL,74,S,15,Tuem
09-05-2019,71,36,11,15,0.06,14,BDL,71,S,15,Tuem
13-05-2019,61,32,11,15,0.06,13,BDL,61,S,15,Tuem
16-05-2019,54,27,11,14,0.07,14,BDL,54,S,15,Tuem
20-05-2019,43,23,11,15,0.07,17,BDL,43,G,15,Tuem
23-05-2019,40,30,11,15,0.07,14,BDL,50,G,15,Tuem
27-05-2019,53,22,11,15,0.07,17,BDL,53,S,15,Tuem
30-05-2019,57,33,11,14,0.07,18,BDL,57,S,15,Tuem
04-06-2019,63,32,11,14,0.07,13,BDL,63,S,15,Tuem
07-06-2019,58,28,11,14,0.07,13,BDL,58,S,15,Tuem
11-06-2019,37,18,10,13,0.07,12,BDL,37,G,15,Tuem
13-06-2019,39,18,10,13,0.06,12,BDL,39,G,15,Tuem
17-06-2019,46,21,10,14,0.06,13,BDL,46,G,15,Tuem
20-06-2019,38,20,10,14,0.06,12,BDL,38,G,15,Tuem
24-06-2019,39,19,10,14,0.06,12,BDL,39,G,15,Tuem
27-06-2019,37,20,10,13,0.06,11,BDL,37,G,15,Tuem
02-07-2019,37,18,10,14,0.06,13,BDL,37,G,15,Tuem
05-07-2019,37,18,10,13,0.06,13,BDL,37,G,15,Tuem
09-07-2019,36,19,9,13,0.06,12,BDL,36,G,15,Tuem
12-07-2019,34,18,10,13,0.07,11,BDL,34,G,15,Tuem
16-07-2019,35,18,10,14,0.06,13,BDL,35,G,15,Tuem
19-07-2019,38,18,10,13,0.05,13,BDL,38,G,15,Tuem
23-07-2019,36,20,10,13,0.07,13,BDL,36,G,15,Tuem
26-07-2019,37,18,10,13,0.07,13,BDL,37,G,15,Tuem
30-07-2019,35,18,10,14,0.07,13,BDL,35,G,15,Tuem
01-08-2019,37,19,10,13,0.07,13,BDL,37,G,15,Tuem
06-08-2019,36,20,10,13,0.07,13,BDL,36,G,15,Tuem
08-08-2019,34,18,10,13,0.07,13,BDL,34,G,15,Tuem
12-08-2019,38,21,10,13,0.07,13,BDL,38,G,15,Tuem
17-08-2019,35,19,10,13,0.08,13,BDL,35,G,15,Tuem
20-08-2019,38,19,10,13,0.07,13,BDL,38,G,15,Tuem
22-08-2019,38,21,10,13,0.07,13,BDL,38,G,15,Tuem
26-08-2019,35,19,10,14,0.07,13,BDL,35,G,15,Tuem
29-08-2019,39,22,11,14,0.07,13,BDL,39,G,15,Tuem
04-09-2019,37,19,10,14,0.07,13,BDL,37,G,15,Tuem
07-09-2019,41,22,11,14,0.08,14,BDL,41,G,15,Tuem
09-09-2019,41,21,11,14,0.06,13,BDL,41,G,15,Tuem
12-09-2019,47,22,11,14,0.07,13,BDL,47,G,15,Tuem
16-09-2019,46,21,11,14,0.07,13,BDL,46,G,15,Tuem
19-09-2019,51,25,11,14,0.07,13,BDL,51,S,15,Tuem
23-09-2019,56,37,11,14,0.07,13,BDL,61,S,15,Tuem
26-09-2019,59,35,12,15,0.07,13,BDL,59,S,15,Tuem
30-09-2019,52,26,11,14,0.07,13,BDL,52,S,15,Tuem
03-10-2019,58,29,11,14,0.05,13,BDL,58,S,15,Tuem
07-10-2019,51,27,11,14,0.06,14,BDL,51,S,15,Tuem
10-10-2019,52,27,11,14,0.06,14,BDL,52,S,15,Tuem
15-10-2019,49,24,11,14,0.06,14,BDL,49,G,15,Tuem
17-10-2019,50,25,11,14,0.06,14,BDL,50,G,15,Tuem
22-10-2019,48,26,11,14,0.06,14,BDL,48,G,15,Tuem
24-10-2019,60,27,11,14,0.06,14,BDL,60,S,15,Tuem
28-10-2019,61,32,12,15,0.06,15,BDL,61,S,15,Tuem
31-10-2019,55,28,11,14,0.06,14,BDL,55,S,15,Tuem
05-11-2019,64,34,10,14,0.07,15,BDL,64,S,15,Tuem
07-11-2019,45,21,11,14,0.07,14,BDL,45,G,15,Tuem
11-11-2019,51,27,10,13,0.07,15,BDL,51,S,15,Tuem
14-11-2019,50,25,10,13,0.05,14,BDL,50,S,15,Tuem
18-11-2019,57,28,11,14,0.06,14,BDL,57,S,15,Tuem
21-11-2019,56,27,10,13,0.06,14,BDL,56,S,15,Tuem
25-11-2019,48,24,10,13,0.06,15,BDL,48,G,15,Tuem
28-11-2019,64,31,11,14,0.06,14,BDL,64,S,15,Tuem
02-12-2019,57,29,10,13,0.06,16,BDL,57,S,15,Tuem
05-12-2019,67,35,11,14,0.07,15,BDL,67,S,15,Tuem
09-12-2019,52,27,11,14,0.06,15,BDL,52,S,15,Tuem
12-12-2019,50,25,11,14,0.07,16,BDL,50,S,15,Tuem
16-12-2019,55,28,11,14,0.06,15,BDL,55,S,15,Tuem
20-12-2019,61,30,11,14,0.06,15,BDL,61,S,15,Tuem
23-12-2019,51,24,10,13,0.06,15,BDL,51,S,15,Tuem
26-12-2019,62,30,10,13,0.06,15,BDL,62,S,15,Tuem
31-12-2019,57,29,11,14,0.07,15,BDL,57,S,15,Tuem
03-01-2020,60,32,11,14,0.06,15,BDL,60,S,15,Tuem
06-01-2020,66,35,11,14,0.07,15,BDL,66,S,15,Tuem
09-01-2020,53,28,11,14,0.06,15,BDL,53,S,15,Tuem
13-01-2020,64,31,11,14,0.07,15,BDL,64,S,15,Tuem
17-01-2020,64,32,11,14,0.07,15,BDL,64,S,15,Tuem
21-01-2020,66,32,11,14,0.07,15,BDL,66,S,15,Tuem
23-01-2020,61,32,11,14,0.06,15,BDL,61,S,15,Tuem
27-01-2020,60,31,10,13,0.06,15,BDL,60,S,15,Tuem
30-01-2020,57,30,11,14,0.07,15,BDL,57,S,15,Tuem
03-02-2020,68,31,11,14,0.06,15,BDL,68,S,15,Tuem
06-02-2020,62,32,11,14,0.06,15,BDL,62,S,15,Tuem
10-02-2020,55,29,11,14,0.07,15,BDL,55,S,15,Tuem
14-02-2020,70,35,10,14,0.06,15,BDL,70,S,15,Tuem
17-02-2020,68,35,11,14,0.08,15,BDL,68,S,15,Tuem
20-02-2020,72,31,11,14,0.05,16,BDL,72,S,15,Tuem
24-02-2020,60,26,11,14,0.07,15,BDL,60,S,15,Tuem
27-02-2020,74,35,11,14,0.06,15,BDL,74,S,15,Tuem
02-03-2020,67,40,10,15,0.06,14,BDL,67,S,15,Tuem
05-03-2020,66,34,10,15,0.07,15,BDL,66,S,15,Tuem
09-03-2020,67,26,10,14,0.06,15,BDL,67,S,15,Tuem
12-03-2020,55,22,11,14,0.07,11,BDL,55,S,15,Tuem
17-03-2020,64,26,11,14,0.07,14,BDL,64,S,15,Tuem
19-03-2020,68,37,10,13,0.07,16,BDL,68,S,15,Tuem
03-04-2019,247,37,4,9,,,,198,M,16,Panji
05-04-2019,179,37,6,9,,,,153,M,16,Panji
10-04-2019,120,59,2,13,,,,113,M,16,Panji
12-04-2019,50,47,3,7,,,,78,S,16,Panji
15-04-2019,70,42,2,17,,,,70,S,16,Panji
17-04-2019,79,20,2,19,,,,79,S,16,Panji
24-04-2019,115,61,2,9,,,,110,M,16,Panji
26-04-2019,61,46,2,12,,,,77,S,16,Panji
29-04-2019,47,36,2,6,,,,60,S,16,Panji
03-05-2019,100,59,4,7,,,,100,M,16,Panji
08-05-2019,148,79,2,7,,,,163,M,16,Panji
10-05-2019,163,4,2,12,,,,142,M,16,Panji
15-05-2019,50,36,2,15,,,,60,S,16,Panji
17-05-2019,35,29,4,6,,,,48,G,16,Panji
22-05-2019,70,40,3,7,,,,70,S,16,Panji
24-05-2019,518,61,6,31,,,,510,SEV,16,Panji
29-05-2019,149,36,7,11,,,,133,M,16,Panji
31-05-2019,137,18,2,6,,,,125,M,16,Panji
03-06-2019,56,38,4,7,,,,63,S,16,Panji
07-06-2019,49,24,2,7,,,,49,G,16,Panji
14-06-2019,75,,2,15,,,,75,S,16,Panji
19-06-2019,86,,4,6,,,,86,S,16,Panji
21-06-2019,43,,3,7,,,,43,G,16,Panji
03-07-2019,77,,4,9,,,,77,S,16,Panji
05-07-2019,71,,6,10,,,,71,S,16,Panji
10-07-2019,49,,7,21,,,,49,G,16,Panji
17-07-2019,60,,4,17,,,,60,S,16,Panji
19-07-2019,82,,2,11,,,,82,S,16,Panji
24-07-2019,59,,3,12,,,,59,S,16,Panji
31-07-2019,29,,3,11,,,,29,G,16,Panji
02-08-2019,35,,4,5,,,,35,G,16,Panji
14-08-2019,34,,4,19,,,,34,G,16,Panji
21-08-2019,46,,4,5,,,,46,G,16,Panji
23-08-2019,33,,4,5,,,,33,G,16,Panji
28-08-2019,45,,2,5,,,,45,G,16,Panji
30-08-2019,62,,4,5,,,,62,S,16,Panji
06-09-2019,61,,2,19,,,,61,S,16,Panji
11-09-2019,180,,2,17,,,,153,M,16,Panji
13-09-2019,97,,2,12,,,,97,S,16,Panji
18-09-2019,71,,2,11,,,,71,S,16,Panji
20-09-2019,71,,2,13,,,,71,S,16,Panji
25-09-2019,56,,2,13,,,,56,S,16,Panji
27-09-2019,152,,2,11,,,,135,M,16,Panji
04-10-2019,52,,21,16,,,,52,S,16,Panji
07-10-2019,37,,6,13,,,,37,G,16,Panji
10-10-2019,19,,13,11,,,,19,G,16,Panji
16-10-2019,35,,16,18,,,,35,G,16,Panji
18-10-2019,72,89,18,13,,,,197,M,16,Panji
23-10-2019,65,52,2,14,,,,87,S,16,Panji
30-10-2019,14,13,2,13,,,,22,G,16,Panji
06-11-2019,30,48,2,16,,,,80,S,16,Panji
08-11-2019,27,26,2,13,,,,43,G,16,Panji
13-11-2019,81,40,2,11,,,,81,S,16,Panji
15-11-2019,53,23,2,18,,,,53,S,16,Panji
20-11-2019,37,19,2,13,,,,37,G,16,Panji
22-11-2019,53,52,2,5,,,,87,S,16,Panji
27-11-2019,80,89,2,8,,,,197,M,16,Panji
29-11-2019,37,90,2,10,,,,200,P,16,Panji
04-12-2019,67,62,2,13,,,,107,M,16,Panji
06-12-2019,73,124,2,6,,,,303,VP,16,Panji
11-12-2019,48,45,4,7,,,,75,G,16,Panji
13-12-2019,48,77,4,6,,,,157,M,16,Panji
17-12-2019,51,166,6,21,,,,335,VP,16,Panji
20-12-2019,85,43,4,11,,,,85,S,16,Panji
23-12-2019,54,47,6,10,,,,78,S,16,Panji
27-12-2019,80,38,5,10,,,,80,S,16,Panji
01-01-2020,63,5,2,10,,,,63,S,16,Panji
03-01-2020,52,5,3,21,,,,52,S,16,Panji
08-01-2020,51,6,4,23,,,,51,S,16,Panji
10-01-2020,69,45,4,19,,,,75,S,16,Panji
15-01-2020,66,78,3,20,,,,160,M,16,Panji
17-01-2020,48,9,3,7,,,,48,G,16,Panji
22-01-2020,47,36,2,5,,,,60,S,16,Panji
24-01-2020,45,89,2,18,,,,197,M,16,Panji
29-01-2020,43,168,2,14,,,,337,VP,16,Panji
31-01-2020,47,32,2,15,,,,53,S,16,Panji
05-02-2020,151,36,2,11,,,,134,M,16,Panji
07-02-2020,160,9,2,11,,,,140,M,16,Panji
12-02-2020,85,6,2,5,,,,85,S,16,Panji
14-02-2020,74,44,2,10,,,,74,S,16,Panji
19-02-2020,71,54,2,19,,,,90,S,16,Panji
21-02-2020,75,42,2,19,,,,75,S,16,Panji
26-02-2020,114,25,2,11,,,,109,M,16,Panji
28-02-2020,62,59,2,13,,,,98,S,16,Panji
04-03-2020,40,11,2,15,,,,40,G,16,Panji
06-03-2020,40,20,2,14,,,,40,G,16,Panji
11-03-2020,44,20,2,16,,,,44,G,16,Panji
13-03-2020,36,18,2,16,,,,36,G,16,Panji
18-03-2020,43,9,2,14,,,,43,G,16,Panji
20-03-2020,28,20,2,5,,,,33,G,16,Panji
05-09-2019,42,,2,21,,,,42,G,17,Baina
10-09-2019,87,,2,18,,,,87,S,17,Baina
12-09-2019,72,,2,18,,,,72,S,17,Baina
17-09-2019,73,,3,18,,,,73,S,17,Baina
24-09-2019,112,,2,18,,,,108,M,17,Baina
26-09-2019,51,,2,19,,,,51,S,17,Baina
01-10-2019,57,,3,18,,,,57,S,17,Baina
03-10-2019,134,,3,18,,,,123,M,17,Baina
09-10-2019,90,,4,20,,,,90,S,17,Baina
11-10-2019,33,,2,20,,,,33,G,17,Baina
15-10-2019,20,,3,21,,,,27,G,17,Baina
17-10-2019,43,,3,20,,,,43,G,17,Baina
22-10-2019,14,,2,17,,,,21,G,17,Baina
29-10-2019,80,,2,17,,,,80,S,17,Baina
31-10-2019,19,,2,19,,,,24,G,17,Baina
05-11-2019,23,,2,21,,,,26,G,17,Baina
07-11-2019,23,,2,16,,,,23,G,17,Baina
12-11-2019,64,,2,14,,,,64,S,17,Baina
14-11-2019,79,,2,16,,,,79,S,17,Baina
16-11-2019,38,,2,18,,,,38,G,17,Baina
19-11-2019,48,,2,10,,,,48,G,17,Baina
21-11-2019,79,,2,11,,,,79,S,17,Baina
23-11-2019,75,,2,12,,,,75,S,17,Baina
21-12-2019,58,,2,11,,,,58,S,17,Baina
24-12-2019,66,,4,12,,,,66,S,17,Baina
26-12-2019,58,,7,11,,,,58,S,17,Baina
31-12-2019,87,,2,12,,,,87,S,17,Baina
02-01-2020,60,,2,19,,,,60,S,17,Baina
07-01-2020,45,,2,5,,,,45,G,17,Baina
09-01-2020,72,53,2,5,,,,88,S,17,Baina
14-01-2020,56,33,2,5,,,,56,S,17,Baina
16-01-2020,55,50,2,5,,,,83,S,17,Baina
21-01-2020,68,21,4,6,,,,68,S,17,Baina
23-01-2020,46,35,3,5,,,,58,S,17,Baina
28-01-2020,41,23,2,5,,,,41,G,17,Baina
30-01-2020,52,44,2,5,,,,73,S,17,Baina
05-02-2020,67,70,2,19,,,,133,M,17,Baina
07-02-2020,59,66,2,5,,,,120,M,17,Baina
12-02-2020,51,55,2,14,,,,92,S,17,Baina
14-02-2020,84,72,2,11,,,,140,M,17,Baina
19-02-2020,65,6,2,19,,,,65,S,17,Baina
21-02-2020,60,52,2,22,,,,87,S,17,Baina
26-02-2020,79,65,2,14,,,,117,M,17,Baina
28-02-2020,71,39,2,14,,,,71,S,17,Baina
04-03-2020,85,45,2,5,,,,85,S,17,Baina
06-03-2020,31,28,2,5,,,,47,G,17,Baina
10-03-2020,113,67,2,5,,,,123,M,17,Baina
12-03-2020,96,38,2,5,,,,96,S,17,Baina
18-03-2020,56,53,2,5,,,,88,S,17,Baina
20-03-2020,82,,2,5,,,,82,S,17,Baina
02-04-2019,114,86,2,5,,,,187,M,18,Vasco
04-04-2019,159,43,5,5,,,,139,M,18,Vasco
09-04-2019,165,39,5,5,,,,143,M,18,Vasco
11-04-2019,155,5,4,10,,,,137,M,18,Vasco
16-04-2019,40,34,2,16,,,,57,S,18,Vasco
18-04-2019,79,47,2,23,,,,79,S,18,Vasco
22-04-2019,377,60,2,5,,,,334,VP,18,Vasco
25-04-2019,88,43,2,18,,,,88,S,18,Vasco
30-04-2019,80,25,2,18,,,,80,S,18,Vasco
02-05-2019,53,40,2,5,,,,67,S,18,Vasco
07-05-2019,131,30,2,5,,,,121,M,18,Vasco
09-05-2019,113,9,2,9,,,,109,M,18,Vasco
14-05-2019,,19,,,,,,,,18,Vasco
16-05-2019,,43,,,,,,,,18,Vasco
21-05-2019,38,29,5,14,,,,48,G,18,Vasco
23-05-2019,25,14,2,11,,,,25,G,18,Vasco
28-05-2019,47,43,5,19,,,,72,S,18,Vasco
30-05-2019,54,27,9,5,,,,54,S,18,Vasco
04-06-2019,26,18,2,5,,,,30,G,18,Vasco
06-06-2019,37,,5,5,,,,37,G,18,Vasco
11-06-2019,43,,2,14,,,,43,G,18,Vasco
18-06-2019,83,,2,5,,,,83,S,18,Vasco
25-06-2019,59,,2,14,,,,59,S,18,Vasco
02-07-2019,29,,2,7,,,,29,G,18,Vasco
04-07-2019,67,,2,17,,,,67,S,18,Vasco
09-07-2019,92,,2,14,,,,92,S,18,Vasco
16-07-2019,82,,2,10,,,,82,S,18,Vasco
18-07-2019,69,,5,14,,,,69,S,18,Vasco
25-07-2019,56,,2,12,,,,56,S,18,Vasco
30-07-2019,29,,4,10,,,,29,G,18,Vasco
01-08-2019,29,,2,5,,,,29,G,18,Vasco
13-08-2019,38,,2,12,,,,38,G,18,Vasco
16-08-2019,41,,2,12,,,,41,G,18,Vasco
20-08-2019,114,,2,13,,,,109,M,18,Vasco
22-08-2019,139,,4,5,,,,126,M,18,Vasco
27-08-2019,88,,2,5,,,,88,S,18,Vasco
29-08-2019,48,,2,5,,,,48,G,18,Vasco
05-09-2019,113,,4,22,,,,109,M,18,Vasco
10-09-2019,114,,3,21,,,,109,M,18,Vasco
12-09-2019,65,,3,21,,,,65,S,18,Vasco
17-09-2019,80,,2,13,,,,80,S,18,Vasco
24-09-2019,46,,2,13,,,,46,G,18,Vasco
26-09-2019,102,,4,14,,,,101,M,18,Vasco
01-10-2019,59,,3,21,,,,59,S,18,Vasco
03-10-2019,103,,2,13,,,,102,M,18,Vasco
09-10-2019,26,,2,12,,,,26,G,18,Vasco
11-10-2019,73,,2,12,,,,73,S,18,Vasco
15-10-2019,45,,2,18,,,,45,G,18,Vasco
17-10-2019,22,,2,19,,,,24,G,18,Vasco
22-10-2019,16,,2,19,,,,24,G,18,Vasco
29-10-2019,90,,2,18,,,,90,S,18,Vasco
31-10-2019,27,,2,18,,,,27,G,18,Vasco
05-11-2019,22,,2,21,,,,26,G,18,Vasco
07-11-2019,20,,2,5,,,,20,G,18,Vasco
12-11-2019,104,,2,13,,,,103,M,18,Vasco
14-11-2019,58,71,2,16,,,,137,M,18,Vasco
16-11-2019,34,16,2,18,,,,34,G,18,Vasco
19-11-2019,51,47,2,9,,,,78,S,18,Vasco
21-11-2019,83,67,2,11,,,,123,M,18,Vasco
23-11-2019,51,34,2,12,,,,57,S,18,Vasco
26-11-2019,71,76,2,12,,,,153,M,18,Vasco
28-11-2019,58,43,2,12,,,,72,S,18,Vasco
30-11-2019,57,74,2,12,,,,147,M,18,Vasco
02-12-2019,70,21,5,12,,,,70,S,18,Vasco
05-12-2019,54,31,8,5,,,,54,S,18,Vasco
10-12-2019,39,37,5,5,,,,62,S,18,Vasco
