Date,SO2,NO2,PM10,Station Name,Station ID
15-02-2013,8,14,84,Bicholim,12
19-02-2013,8,14,83,Bicholim,12
21-02-2013,7,13,76,Bicholim,12
26-02-2013,7,12,86,Bicholim,12
28-02-2013,7,12,65,Bicholim,12
05-03-2013,7,13,90,Bicholim,12
07-03-2013,9,14,67,Bicholim,12
12-03-2013,8,13,88,Bicholim,12
14-03-2013,7,13,87,Bicholim,12
20-03-2013,9,15,55,Bicholim,12
22-03-2013,8,14,55,Bicholim,12
26-03-2013,8,14,71,Bicholim,12
28-03-2013,8,13,75,Bicholim,12
03-04-2013,9,14,51,Bicholim,12
05-04-2013,8,13,53,Bicholim,12
09-04-2013,9,15,50,Bicholim,12
11-04-2013,7,13,92,Bicholim,12
17-04-2013,8,13,59,Bicholim,12
19-04-2013,8,14,59,Bicholim,12
24-04-2013,7,13,77,Bicholim,12
26-04-2013,8,14,90,Bicholim,12
01-05-2013,8,13,53,Bicholim,12
03-05-2013,9,14,56,Bicholim,12
08-05-2013,8,14,49,Bicholim,12
10-05-2013,8,14,75,Bicholim,12
14-05-2013,7,13,83,Bicholim,12
16-05-2013,8,14,69,Bicholim,12
22-05-2013,8,14,74,Bicholim,12
24-05-2013,7,13,59,Bicholim,12
29-05-2013,7,13,52,Bicholim,12
31-05-2013,8,13,60,Bicholim,12
05-06-2013,7,12,46,Bicholim,12
07-06-2013,7,12,30,Bicholim,12
11-06-2013,0,0,49,Bicholim,12
13-06-2013,7,12,42,Bicholim,12
19-06-2013,7,13,41,Bicholim,12
21-06-2013,6,12,38,Bicholim,12
26-06-2013,7,12,43,Bicholim,12
28-06-2013,8,13,25,Bicholim,12
03-07-2013,0,0,51,Bicholim,12
05-07-2013,6,12,31,Bicholim,12
10-07-2013,6,11,31,Bicholim,12
12-07-2013,0,0,49,Bicholim,12
18-07-2013,5,11,42,Bicholim,12
20-07-2013,6,11,40,Bicholim,12
24-07-2013,5,10,42,Bicholim,12
26-07-2013,0,0,39,Bicholim,12
31-07-2013,5,10,35,Bicholim,12
02-08-2013,5,10,44,Bicholim,12
07-08-2013,5,10,43,Bicholim,12
09-08-2013,5,10,39,Bicholim,12
14-08-2013,5,11,42,Bicholim,12
16-08-2013,6,12,41,Bicholim,12
20-08-2013,6,11,34,Bicholim,12
22-08-2013,5,10,62,Bicholim,12
27-08-2013,5,11,46,Bicholim,12
29-08-2013,6,11,57,Bicholim,12
04-09-2013,5,10,39,Bicholim,12
06-09-2013,6,12,36,Bicholim,12
10-09-2013,5,10,45,Bicholim,12
12-09-2013,5,11,43,Bicholim,12
18-09-2013,5,11,57,Bicholim,12
20-09-2013,6,12,60,Bicholim,12
25-09-2013,5,11,63,Bicholim,12
27-09-2013,6,10,33,Bicholim,12
01-10-2013,5,10,37,Bicholim,12
03-10-2013,6,11,33,Bicholim,12
09-10-2013,6,11,32,Bicholim,12
11-10-2013,6,11,47,Bicholim,12
16-10-2013,6,11,34,Bicholim,12
18-10-2013,6,11,38,Bicholim,12
22-10-2013,6,11,36,Bicholim,12
24-10-2013,6,11,33,Bicholim,12
28-10-2013,5,11,38,Bicholim,12
30-10-2013,6,11,31,Bicholim,12
06-11-2013,5,11,33,Bicholim,12
08-11-2013,5,11,46,Bicholim,12
12-11-2013,5,11,41,Bicholim,12
14-11-2013,5,11,43,Bicholim,12
20-11-2013,5,11,41,Bicholim,12
22-11-2013,5,11,45,Bicholim,12
27-11-2013,5,11,44,Bicholim,12
29-11-2013,5,10,48,Bicholim,12
04-12-2013,6,11,51,Bicholim,12
06-12-2013,6,11,55,Bicholim,12
11-12-2013,5,11,55,Bicholim,12
13-12-2013,5,10,59,Bicholim,12
17-12-2013,5,11,58,Bicholim,12
19-12-2013,5,11,58,Bicholim,12
25-12-2013,5,11,72,Bicholim,12
27-12-2013,6,12,70,Bicholim,12
02-01-2013,12,15,72,Codli,10
10-01-2013,13,16,69,Codli,10
12-01-2013,13,16,74,Codli,10
14-01-2013,12,15,67,Codli,10
16-01-2013,12,15,74,Codli,10
24-01-2013,13,15,76,Codli,10
26-01-2013,12,15,67,Codli,10
28-01-2013,13,16,77,Codli,10
30-01-2013,13,16,73,Codli,10
07-02-2013,12,16,68,Codli,10
09-02-2013,12,16,66,Codli,10
11-02-2013,12,15,72,Codli,10
13-02-2013,12,14,75,Codli,10
21-02-2013,12,14,73,Codli,10
23-02-2013,12,15,71,Codli,10
25-02-2013,12,14,72,Codli,10
27-02-2013,13,15,69,Codli,10
05-03-2013,8,13,34,Codli,10
07-03-2013,6,13,38,Codli,10
12-03-2013,7,12,45,Codli,10
14-03-2013,8,13,54,Codli,10
20-03-2013,7,12,43,Codli,10
22-03-2013,8,14,50,Codli,10
26-03-2013,7,13,58,Codli,10
28-03-2013,8,13,66,Codli,10
03-04-2013,7,13,49,Codli,10
05-04-2013,7,13,51,Codli,10
09-04-2013,7,12,66,Codli,10
11-04-2013,7,12,55,Codli,10
17-04-2013,8,13,49,Codli,10
19-04-2013,8,13,52,Codli,10
24-04-2013,7,13,38,Codli,10
26-04-2013,6,12,46,Codli,10
01-05-2013,7,13,48,Codli,10
03-05-2013,7,12,55,Codli,10
08-05-2013,7,13,41,Codli,10
10-05-2013,8,13,43,Codli,10
14-05-2013,8,13,48,Codli,10
16-05-2013,7,12,50,Codli,10
22-05-2013,8,13,53,Codli,10
24-05-2013,8,13,47,Codli,10
29-05-2013,7,12,62,Codli,10
31-05-2013,7,13,54,Codli,10
05-06-2013,7,12,46,Codli,10
07-06-2013,7,12,30,Codli,10
11-06-2013,0,0,49,Codli,10
13-06-2013,7,12,42,Codli,10
19-06-2013,7,13,41,Codli,10
21-06-2013,6,12,38,Codli,10
26-06-2013,7,12,43,Codli,10
28-06-2013,8,13,25,Codli,10
03-07-2013,4,10,23,Codli,10
05-07-2013,6,12,37,Codli,10
10-07-2013,6,12,34,Codli,10
12-07-2013,5,9,36,Codli,10
18-07-2013,0,0,31,Codli,10
20-07-2013,5,11,43,Codli,10
24-07-2013,0,0,51,Codli,10
26-07-2013,0,0,21,Codli,10
31-07-2013,6,11,24,Codli,10
02-08-2013,5,10,35,Codli,10
07-08-2013,5,10,33,Codli,10
09-08-2013,6,11,45,Codli,10
14-08-2013,6,10,34,Codli,10
16-08-2013,5,11,33,Codli,10
20-08-2013,5,10,34,Codli,10
22-08-2013,5,10,31,Codli,10
27-08-2013,5,9,35,Codli,10
29-08-2013,6,12,32,Codli,10
04-09-2013,5,10,44,Codli,10
06-09-2013,6,10,50,Codli,10
10-09-2013,6,12,39,Codli,10
12-09-2013,5,11,36,Codli,10
18-09-2013,6,12,31,Codli,10
20-09-2013,6,10,36,Codli,10
25-09-2013,5,10,31,Codli,10
27-09-2013,6,11,49,Codli,10
01-10-2013,5,10,45,Codli,10
03-10-2013,5,12,32,Codli,10
09-10-2013,5,11,34,Codli,10
11-10-2013,6,11,32,Codli,10
16-10-2013,5,11,33,Codli,10
18-10-2013,5,10,31,Codli,10
22-10-2013,6,11,30,Codli,10
24-10-2013,5,11,43,Codli,10
28-10-2013,6,11,47,Codli,10
30-10-2013,6,10,49,Codli,10
06-11-2013,5,10,33,Codli,10
08-11-2013,5,10,31,Codli,10
12-11-2013,5,10,33,Codli,10
14-11-2013,5,10,49,Codli,10
20-11-2013,5,9,41,Codli,10
22-11-2013,6,10,46,Codli,10
27-11-2013,5,10,44,Codli,10
29-11-2013,5,10,49,Codli,10
04-12-2013,6,11,41,Codli,10
06-12-2013,5,11,54,Codli,10
11-12-2013,6,11,63,Codli,10
13-12-2013,5,11,58,Codli,10
17-12-2013,6,12,61,Codli,10
19-12-2013,5,11,59,Codli,10
25-12-2013,6,12,61,Codli,10
27-12-2013,5,11,63,Codli,10
03-01-2013,13,16,78,Curchorem,8
05-01-2013,13,16,82,Curchorem,8
07-01-2013,14,17,77,Curchorem,8
09-01-2013,13,16,76,Curchorem,8
17-01-2013,14,16,81,Curchorem,8
19-01-2013,13,16,82,Curchorem,8
21-01-2013,13,16,77,Curchorem,8
23-01-2013,13,15,77,Curchorem,8
31-01-2013,13,16,75,Curchorem,8
02-02-2013,13,17,79,Curchorem,8
04-02-2013,13,16,77,Curchorem,8
06-02-2013,13,16,77,Curchorem,8
14-02-2013,13,17,76,Curchorem,8
16-02-2013,13,16,80,Curchorem,8
18-02-2013,14,17,76,Curchorem,8
20-02-2013,13,17,83,Curchorem,8
28-02-2013,13,16,80,Curchorem,8
12-03-2013,8,14,83,Curchorem,8
14-03-2013,9,14,63,Curchorem,8
20-03-2013,8,13,53,Curchorem,8
22-03-2013,8,14,49,Curchorem,8
26-03-2013,9,15,67,Curchorem,8
28-03-2013,8,13,69,Curchorem,8
02-04-2013,9,15,55,Curchorem,8
04-04-2013,7,13,61,Curchorem,8
10-04-2013,8,15,64,Curchorem,8
12-04-2013,7,13,66,Curchorem,8
16-04-2013,8,13,78,Curchorem,8
18-04-2013,9,14,85,Curchorem,8
23-04-2013,7,13,68,Curchorem,8
25-04-2013,6,13,49,Curchorem,8
02-05-2013,9,14,59,Curchorem,8
04-05-2013,7,13,68,Curchorem,8
07-05-2013,9,14,54,Curchorem,8
09-05-2013,7,14,60,Curchorem,8
15-05-2013,5,12,45,Curchorem,8
17-05-2013,7,13,53,Curchorem,8
21-05-2013,8,14,53,Curchorem,8
23-05-2013,7,12,61,Curchorem,8
28-05-2013,7,13,52,Curchorem,8
30-05-2013,7,13,48,Curchorem,8
04-06-2013,7,12,46,Curchorem,8
06-06-2013,7,12,30,Curchorem,8
12-06-2013,0,0,49,Curchorem,8
14-06-2013,7,12,42,Curchorem,8
18-06-2013,7,13,41,Curchorem,8
20-06-2013,6,12,38,Curchorem,8
25-06-2013,7,12,43,Curchorem,8
27-06-2013,8,13,25,Curchorem,8
02-07-2013,0,0,42,Curchorem,8
04-07-2013,6,12,37,Curchorem,8
09-07-2013,4,9,35,Curchorem,8
11-07-2013,5,10,43,Curchorem,8
17-07-2013,6,12,35,Curchorem,8
19-07-2013,0,0,55,Curchorem,8
23-07-2013,4,9,36,Curchorem,8
25-07-2013,0,0,36,Curchorem,8
30-07-2013,5,11,53,Curchorem,8
01-08-2013,5,10,36,Curchorem,8
06-08-2013,6,11,31,Curchorem,8
08-08-2013,5,10,34,Curchorem,8
12-08-2013,6,13,38,Curchorem,8
14-08-2013,5,11,42,Curchorem,8
21-08-2013,5,10,53,Curchorem,8
23-08-2013,6,11,53,Curchorem,8
28-08-2013,6,12,34,Curchorem,8
30-08-2013,5,11,32,Curchorem,8
03-09-2013,4,10,38,Curchorem,8
05-09-2013,6,11,40,Curchorem,8
11-09-2013,4,11,34,Curchorem,8
13-09-2013,5,11,31,Curchorem,8
17-09-2013,4,10,42,Curchorem,8
19-09-2013,5,11,36,Curchorem,8
24-09-2013,6,11,41,Curchorem,8
26-09-2013,6,11,39,Curchorem,8
02-10-2013,6,12,53,Curchorem,8
04-10-2013,6,12,41,Curchorem,8
08-10-2013,6,11,38,Curchorem,8
10-10-2013,6,11,43,Curchorem,8
15-10-2013,6,11,41,Curchorem,8
17-10-2013,6,12,53,Curchorem,8
23-10-2013,5,10,46,Curchorem,8
25-10-2013,6,11,33,Curchorem,8
29-10-2013,6,11,45,Curchorem,8
31-10-2013,6,11,50,Curchorem,8
05-11-2013,6,11,34,Curchorem,8
07-11-2013,5,11,32,Curchorem,8
13-11-2013,6,11,57,Curchorem,8
15-11-2013,5,10,49,Curchorem,8
19-11-2013,6,11,42,Curchorem,8
21-11-2013,5,11,53,Curchorem,8
26-11-2013,5,11,46,Curchorem,8
28-11-2013,6,11,52,Curchorem,8
03-12-2013,6,11,47,Curchorem,8
05-12-2013,5,10,54,Curchorem,8
10-12-2013,6,11,62,Curchorem,8
12-12-2013,5,11,59,Curchorem,8
18-12-2013,5,11,62,Curchorem,8
20-12-2013,6,11,61,Curchorem,8
24-12-2013,5,11,61,Curchorem,8
26-12-2013,5,11,62,Curchorem,8
01-01-2013,12,15,70,Honda,11
04-01-2013,12,15,74,Honda,11
08-01-2013,12,15,75,Honda,11
11-01-2013,13,16,71,Honda,11
15-01-2013,12,16,75,Honda,11
18-01-2013,13,16,76,Honda,11
22-01-2013,12,15,73,Honda,11
25-01-2013,12,16,77,Honda,11
29-01-2013,13,16,70,Honda,11
01-02-2013,12,14,71,Honda,11
05-02-2013,12,15,75,Honda,11
08-02-2013,12,15,73,Honda,11
12-02-2013,12,14,78,Honda,11
15-02-2013,12,16,75,Honda,11
19-02-2013,12,14,67,Honda,11
22-02-2013,12,14,74,Honda,11
26-02-2013,12,15,74,Honda,11
12-03-2013,8,14,72,Honda,11
14-03-2013,8,14,63,Honda,11
20-03-2013,7,13,73,Honda,11
22-03-2013,8,14,66,Honda,11
26-03-2013,8,14,74,Honda,11
28-03-2013,9,15,69,Honda,11
03-04-2013,8,13,69,Honda,11
05-04-2013,7,12,61,Honda,11
09-04-2013,8,14,73,Honda,11
11-04-2013,7,12,60,Honda,11
17-04-2013,8,14,54,Honda,11
19-04-2013,7,13,60,Honda,11
24-04-2013,8,14,53,Honda,11
26-04-2013,6,11,56,Honda,11
01-05-2013,8,13,64,Honda,11
03-05-2013,8,13,57,Honda,11
08-05-2013,8,15,66,Honda,11
10-05-2013,8,14,61,Honda,11
14-05-2013,8,13,74,Honda,11
16-05-2013,8,13,76,Honda,11
22-05-2013,8,14,72,Honda,11
24-05-2013,8,14,74,Honda,11
29-05-2013,8,13,73,Honda,11
31-05-2013,8,13,59,Honda,11
05-06-2013,7,12,46,Honda,11
07-06-2013,7,12,30,Honda,11
11-06-2013,0,0,49,Honda,11
13-06-2013,7,12,42,Honda,11
19-06-2013,7,13,41,Honda,11
21-06-2013,6,12,38,Honda,11
26-06-2013,7,12,43,Honda,11
28-06-2013,8,13,25,Honda,11
03-07-2013,0,0,41,Honda,11
05-07-2013,7,13,30,Honda,11
10-07-2013,5,10,37,Honda,11
12-07-2013,5,10,36,Honda,11
18-07-2013,5,10,36,Honda,11
20-07-2013,6,12,34,Honda,11
24-07-2013,5,10,31,Honda,11
26-07-2013,0,0,45,Honda,11
31-07-2013,6,12,33,Honda,11
02-08-2013,5,10,50,Honda,11
07-08-2013,5,10,41,Honda,11
09-08-2013,5,10,43,Honda,11
14-08-2013,5,10,49,Honda,11
16-08-2013,7,12,44,Honda,11
20-08-2013,5,10,43,Honda,11
22-08-2013,6,11,46,Honda,11
27-08-2013,5,10,53,Honda,11
29-08-2013,6,11,51,Honda,11
04-09-2013,6,11,33,Honda,11
06-09-2013,5,10,41,Honda,11
10-09-2013,5,11,38,Honda,11
12-09-2013,5,10,35,Honda,11
18-09-2013,6,10,32,Honda,11
20-09-2013,6,11,48,Honda,11
25-09-2013,6,11,41,Honda,11
27-09-2013,5,10,36,Honda,11
01-10-2013,6,11,44,Honda,11
03-10-2013,5,12,39,Honda,11
09-10-2013,5,11,40,Honda,11
11-10-2013,5,11,42,Honda,11
16-10-2013,5,11,45,Honda,11
18-10-2013,5,12,43,Honda,11
22-10-2013,6,11,37,Honda,11
24-10-2013,6,11,42,Honda,11
28-10-2013,6,11,41,Honda,11
30-10-2013,6,11,47,Honda,11
06-11-2013,5,11,43,Honda,11
08-11-2013,5,10,50,Honda,11
12-11-2013,5,11,55,Honda,11
14-11-2013,5,10,52,Honda,11
20-11-2013,5,11,47,Honda,11
22-11-2013,5,11,44,Honda,11
27-11-2013,5,10,56,Honda,11
29-11-2013,5,11,45,Honda,11
04-12-2013,5,11,58,Honda,11
06-12-2013,12,11,54,Honda,11
11-12-2013,5,11,48,Honda,11
13-12-2013,5,10,46,Honda,11
17-12-2013,5,11,41,Honda,11
19-12-2013,5,11,56,Honda,11
25-12-2013,6,11,58,Honda,11
27-12-2013,6,11,54,Honda,11
02-01-2013,7,12,52,Kundaim,7
04-01-2013,8,15,79,Kundaim,7
08-01-2013,9,15,78,Kundaim,7
10-01-2013,8,15,75,Kundaim,7
16-01-2013,9,15,78,Kundaim,7
18-01-2013,9,15,66,Kundaim,7
22-01-2013,8,15,91,Kundaim,7
24-01-2013,8,15,81,Kundaim,7
29-01-2013,8,16,64,Kundaim,7
31-01-2013,8,15,85,Kundaim,7
05-02-2013,8,12,67,Kundaim,7
07-02-2013,8,12,75,Kundaim,7
13-02-2013,9,14,84,Kundaim,7
15-02-2013,7,14,77,Kundaim,7
19-02-2013,7,13,81,Kundaim,7
21-02-2013,8,14,59,Kundaim,7
26-02-2013,8,13,75,Kundaim,7
28-02-2013,7,12,82,Kundaim,7
05-03-2013,8,13,72,Kundaim,7
07-03-2013,8,14,55,Kundaim,7
12-03-2013,9,15,50,Kundaim,7
20-03-2013,8,15,76,Kundaim,7
22-03-2013,8,15,68,Kundaim,7
26-03-2013,7,12,72,Kundaim,7
28-03-2013,7,13,67,Kundaim,7
03-04-2013,7,13,67,Kundaim,7
05-04-2013,8,13,65,Kundaim,7
09-04-2013,8,14,58,Kundaim,7
11-04-2013,7,14,86,Kundaim,7
17-04-2013,7,13,65,Kundaim,7
19-04-2013,8,14,90,Kundaim,7
24-04-2013,8,14,70,Kundaim,7
26-04-2013,7,13,50,Kundaim,7
01-05-2013,8,13,47,Kundaim,7
03-05-2013,8,14,46,Kundaim,7
08-05-2013,8,14,58,Kundaim,7
10-05-2013,9,15,47,Kundaim,7
14-05-2013,8,13,43,Kundaim,7
16-05-2013,7,13,58,Kundaim,7
22-05-2013,8,13,64,Kundaim,7
24-05-2013,7,12,53,Kundaim,7
29-05-2013,7,11,58,Kundaim,7
31-05-2013,7,12,51,Kundaim,7
05-06-2013,8,14,39,Kundaim,7
07-06-2013,9,14,40,Kundaim,7
11-06-2013,0,0,38,Kundaim,7
13-06-2013,8,14,58,Kundaim,7
19-06-2013,8,14,42,Kundaim,7
21-06-2013,8,15,36,Kundaim,7
26-06-2013,8,13,27,Kundaim,7
28-06-2013,8,15,32,Kundaim,7
03-07-2013,5,0,30,Kundaim,7
05-07-2013,7,13,31,Kundaim,7
10-07-2013,6,12,48,Kundaim,7
12-07-2013,0,0,54,Kundaim,7
18-07-2013,0,0,47,Kundaim,7
20-07-2013,6,12,39,Kundaim,7
24-07-2013,4,9,34,Kundaim,7
26-07-2013,0,0,32,Kundaim,7
31-07-2013,5,9,34,Kundaim,7
01-08-2013,8,14,55,Kundaim,7
02-08-2013,6,10,56,Kundaim,7
07-08-2013,6,12,61,Kundaim,7
09-08-2013,5,9,43,Kundaim,7
14-08-2013,6,11,50,Kundaim,7
16-08-2013,5,10,44,Kundaim,7
20-08-2013,6,12,32,Kundaim,7
22-08-2013,6,11,32,Kundaim,7
27-08-2013,5,10,45,Kundaim,7
29-08-2013,7,12,36,Kundaim,7
04-09-2013,6,10,34,Kundaim,7
06-09-2013,5,12,32,Kundaim,7
10-09-2013,6,11,31,Kundaim,7
12-09-2013,6,11,31,Kundaim,7
18-09-2013,6,11,69,Kundaim,7
20-09-2013,6,11,56,Kundaim,7
25-09-2013,5,10,54,Kundaim,7
27-09-2013,6,11,40,Kundaim,7
01-10-2013,6,11,41,Kundaim,7
03-10-2013,6,11,37,Kundaim,7
09-10-2013,6,12,44,Kundaim,7
11-10-2013,6,12,63,Kundaim,7
16-10-2013,6,12,61,Kundaim,7
18-10-2013,7,12,45,Kundaim,7
22-10-2013,6,12,37,Kundaim,7
24-10-2013,6,12,46,Kundaim,7
28-10-2013,6,12,47,Kundaim,7
30-10-2013,7,12,43,Kundaim,7
06-11-2013,6,11,47,Kundaim,7
08-11-2013,6,11,45,Kundaim,7
12-11-2013,5,11,47,Kundaim,7
14-11-2013,5,11,47,Kundaim,7
20-11-2013,6,11,57,Kundaim,7
22-11-2013,6,11,50,Kundaim,7
27-11-2013,6,12,49,Kundaim,7
29-11-2013,6,11,45,Kundaim,7
04-12-2013,6,11,60,Kundaim,7
06-12-2013,6,12,67,Kundaim,7
11-12-2013,6,12,64,Kundaim,7
13-12-2013,6,11,60,Kundaim,7
17-12-2013,6,12,57,Kundaim,7
19-12-2013,6,12,43,Kundaim,7
25-12-2013,7,12,65,Kundaim,7
27-12-2013,6,12,55,Kundaim,7
01-01-2013,12,14,74,Mapusa,13
04-01-2013,10,10,65,Mapusa,13
08-01-2013,9,11,63,Mapusa,13
11-01-2013,10,11,70,Mapusa,13
15-01-2013,9,10,71,Mapusa,13
18-01-2013,10,12,74,Mapusa,13
22-01-2013,10,12,77,Mapusa,13
25-01-2013,8,11,76,Mapusa,13
29-01-2013,9,11,77,Mapusa,13
01-02-2013,8,11,64,Mapusa,13
05-02-2013,8,10,75,Mapusa,13
08-02-2013,9,12,78,Mapusa,13
12-02-2013,9,10,82,Mapusa,13
15-02-2013,9,12,73,Mapusa,13
19-02-2013,9,12,83,Mapusa,13
22-02-2013,9,11,73,Mapusa,13
26-02-2013,7,11,73,Mapusa,13
14-03-2013,11,13,72,Mapusa,13
16-03-2013,11,13,72,Mapusa,13
19-03-2013,10,12,75,Mapusa,13
21-03-2013,11,12,75,Mapusa,13
26-03-2013,10,12,72,Mapusa,13
28-03-2013,10,13,74,Mapusa,13
01-04-2013,10,12,75,Mapusa,13
03-04-2013,10,13,73,Mapusa,13
11-04-2013,11,14,75,Mapusa,13
13-04-2013,11,14,72,Mapusa,13
15-04-2013,11,13,74,Mapusa,13
17-04-2013,11,13,73,Mapusa,13
25-04-2013,11,13,72,Mapusa,13
27-04-2013,11,13,74,Mapusa,13
29-04-2013,11,14,75,Mapusa,13
01-05-2013,11,13,75,Mapusa,13
06-05-2013,11,13,82,Mapusa,13
08-05-2013,11,12,79,Mapusa,13
13-05-2013,11,13,83,Mapusa,13
15-05-2013,11,13,81,Mapusa,13
20-05-2013,11,13,83,Mapusa,13
22-05-2013,11,13,80,Mapusa,13
27-05-2013,11,13,64,Mapusa,13
29-05-2013,11,13,55,Mapusa,13
05-06-2013,10,13,69,Mapusa,13
07-06-2013,11,13,44,Mapusa,13
12-06-2013,10,12,38,Mapusa,13
14-06-2013,11,13,39,Mapusa,13
19-06-2013,10,12,43,Mapusa,13
21-06-2013,11,13,38,Mapusa,13
26-06-2013,11,13,40,Mapusa,13
28-06-2013,11,13,38,Mapusa,13
03-07-2013,11,13,37,Mapusa,13
05-07-2013,11,13,35,Mapusa,13
10-07-2013,11,13,38,Mapusa,13
12-07-2013,11,13,32,Mapusa,13
17-07-2013,11,13,33,Mapusa,13
19-07-2013,11,13,33,Mapusa,13
24-07-2013,11,13,31,Mapusa,13
26-07-2013,11,13,32,Mapusa,13
31-07-2013,10,12,32,Mapusa,13
02-08-2013,11,13,38,Mapusa,13
07-08-2013,11,13,36,Mapusa,13
09-08-2013,11,13,38,Mapusa,13
14-08-2013,10,13,37,Mapusa,13
16-08-2013,11,13,37,Mapusa,13
21-08-2013,10,12,39,Mapusa,13
23-08-2013,11,13,37,Mapusa,13
28-08-2013,11,13,37,Mapusa,13
30-08-2013,11,13,43,Mapusa,13
04-09-2013,12,14,49,Mapusa,13
06-09-2013,12,14,43,Mapusa,13
11-09-2013,11,14,37,Mapusa,13
13-09-2013,11,13,42,Mapusa,13
18-09-2013,10,13,50,Mapusa,13
20-09-2013,11,13,49,Mapusa,13
25-09-2013,11,13,46,Mapusa,13
27-09-2013,10,12,40,Mapusa,13
02-10-2013,10,13,64,Mapusa,13
04-10-2013,10,12,35,Mapusa,13
09-10-2013,10,12,63,Mapusa,13
11-10-2013,10,12,64,Mapusa,13
16-10-2013,10,12,60,Mapusa,13
18-10-2013,10,12,59,Mapusa,13
21-10-2013,10,13,59,Mapusa,13
23-10-2013,10,13,51,Mapusa,13
29-10-2013,10,12,57,Mapusa,13
03-11-2013,11,14,75,Mapusa,13
07-11-2013,10,12,78,Mapusa,13
13-11-2013,10,12,64,Mapusa,13
15-11-2013,10,13,70,Mapusa,13
20-11-2013,10,12,66,Mapusa,13
22-11-2013,10,12,65,Mapusa,13
27-11-2013,10,12,65,Mapusa,13
29-11-2013,9,12,62,Mapusa,13
04-12-2013,11,13,68,Mapusa,13
06-12-2013,10,12,67,Mapusa,13
11-12-2013,10,12,63,Mapusa,13
13-12-2013,10,12,65,Mapusa,13
18-12-2013,9,12,68,Mapusa,13
20-12-2013,10,12,67,Mapusa,13
23-12-2013,9,11,66,Mapusa,13
26-12-2013,10,12,70,Mapusa,13
02-01-2013,7,13,79,Margao,3
04-01-2013,7,13,74,Margao,3
08-01-2013,8,14,86,Margao,3
10-01-2013,8,13,75,Margao,3
16-01-2013,8,14,83,Margao,3
18-01-2013,7,13,74,Margao,3
22-01-2013,8,13,81,Margao,3
24-01-2013,8,13,88,Margao,3
29-01-2013,7,13,68,Margao,3
31-01-2013,8,13,49,Margao,3
05-02-2013,7,13,80,Margao,3
07-02-2013,8,13,73,Margao,3
13-02-2013,7,13,83,Margao,3
15-02-2013,7,13,80,Margao,3
19-02-2013,6,12,71,Margao,3
21-02-2013,7,13,82,Margao,3
26-02-2013,7,14,86,Margao,3
28-02-2013,7,14,82,Margao,3
05-03-2013,8,14,73,Margao,3
07-03-2013,7,14,82,Margao,3
12-03-2013,7,13,76,Margao,3
14-03-2013,8,14,73,Margao,3
20-03-2013,7,14,67,Margao,3
22-03-2013,7,13,87,Margao,3
26-03-2013,7,13,87,Margao,3
28-03-2013,7,13,87,Margao,3
02-04-2013,7,13,83,Margao,3
04-04-2013,7,13,79,Margao,3
10-04-2013,7,12,63,Margao,3
12-04-2013,7,12,52,Margao,3
16-04-2013,7,12,72,Margao,3
18-04-2013,8,14,74,Margao,3
23-04-2013,8,14,67,Margao,3
25-04-2013,8,13,77,Margao,3
02-05-2013,7,13,79,Margao,3
04-05-2013,7,13,78,Margao,3
07-05-2013,7,12,86,Margao,3
09-05-2013,7,12,63,Margao,3
15-05-2013,7,13,87,Margao,3
17-05-2013,7,12,76,Margao,3
21-05-2013,7,11,83,Margao,3
23-05-2013,7,13,84,Margao,3
28-05-2013,8,15,80,Margao,3
30-05-2013,6,12,73,Margao,3
04-06-2013,7,12,69,Margao,3
06-06-2013,6,11,48,Margao,3
12-06-2013,8,13,54,Margao,3
14-06-2013,7,13,45,Margao,3
18-06-2013,0,0,36,Margao,3
20-06-2013,7,12,72,Margao,3
25-06-2013,7,12,66,Margao,3
27-06-2013,6,13,66,Margao,3
02-07-2013,5,11,55,Margao,3
04-07-2013,5,10,57,Margao,3
09-07-2013,5,10,37,Margao,3
11-07-2013,5,11,52,Margao,3
17-07-2013,5,10,65,Margao,3
19-07-2013,0,0,51,Margao,3
23-07-2013,5,10,36,Margao,3
25-07-2013,0,0,31,Margao,3
30-07-2013,5,11,45,Margao,3
01-08-2013,5,10,59,Margao,3
06-08-2013,6,12,61,Margao,3
08-08-2013,6,11,56,Margao,3
12-08-2013,6,10,57,Margao,3
14-08-2013,6,11,55,Margao,3
21-08-2013,6,10,67,Margao,3
23-08-2013,6,11,47,Margao,3
28-08-2013,5,10,39,Margao,3
30-08-2013,6,11,49,Margao,3
03-09-2013,4,10,51,Margao,3
05-09-2013,6,11,51,Margao,3
11-09-2013,5,12,42,Margao,3
13-09-2013,5,12,31,Margao,3
17-09-2013,5,11,30,Margao,3
19-09-2013,6,11,33,Margao,3
24-09-2013,5,12,53,Margao,3
26-09-2013,6,11,35,Margao,3
02-10-2013,5,10,39,Margao,3
04-10-2013,5,11,57,Margao,3
08-10-2013,6,11,33,Margao,3
10-10-2013,5,11,37,Margao,3
15-10-2013,6,11,31,Margao,3
17-10-2013,5,11,33,Margao,3
23-10-2013,6,10,41,Margao,3
25-10-2013,6,11,46,Margao,3
29-10-2013,6,11,63,Margao,3
31-10-2013,5,11,53,Margao,3
05-11-2013,6,10,49,Margao,3
07-11-2013,5,11,35,Margao,3
13-11-2013,5,10,37,Margao,3
15-11-2013,5,11,53,Margao,3
19-11-2013,5,10,43,Margao,3
