DATE,PM10,PM2.5,SO2,NO2,*CO,O3,Pb,AQI,Air QLTY,Station ID,Station Name
14-05-2020,42,23,8,12,0.07,15,BDL,42,Good,15,Tuem
18-05-2020,59,30,10,13,0.05,15,BDL,59,Satisfactory,15,Tuem
21-05-2020,50,26,10,13,0.06,15,BDL,50,Satisfactory,15,Tuem
25-05-2020,56,30,10,13,0.05,15,BDL,56,Satisfactory,15,Tuem
28-05-2020,52,27,10,13,0.06,16,BDL,52,Satisfactory,15,Tuem
01-06-2020,48,25,7,12,0.05,13,BDL,48,Good,15,Tuem
04-06-2020,44,24,8,12,0.06,15,BDL,44,Good,15,Tuem
08-06-2020,41,22,7,11,0.05,14,BDL,41,Good,15,Tuem
11-06-2020,50,25,8,12,0.06,14,BDL,50,Satisfactory,15,Tuem
15-06-2020,49,26,8,11,0.05,14,BDL,49,Good,15,Tuem
19-06-2020,51,27,9,13,0.06,15,BDL,51,Satisfactory,15,Tuem
22-06-2020,45,23,7,11,0.05,14,BDL,45,Good,15,Tuem
25-06-2020,43,21,8,12,0.05,14,BDL,43,Good,15,Tuem
29-06-2020,45,24,7,11,0.05,15,BDL,45,Good,15,Tuem
02-07-2020,47,23,7,12,0.05,13,BDL,47,Good,15,Tuem
07-07-2020,44,24,7,12,0.06,14,BDL,44,Good,15,Tuem
09-07-2020,41,22,6,12,0.05,13,BDL,41,Good,15,Tuem
13-07-2020,40,23,6,11,0.05,13,BDL,40,Good,15,Tuem
16-07-2020,47,23,6,11,0.06,13,BDL,47,Good,15,Tuem
21-07-2020,38,22,6,12,0.05,14,BDL,38,Good,15,Tuem
23-07-2020,45,23,7,12,0.05,14,BDL,45,Good,15,Tuem
27-07-2020,45,24,7,12,0.05,13,BDL,45,Good,15,Tuem
30-07-2020,46,24,7,12,0.05,13,BDL,46,Good,15,Tuem
03-08-2020,44,22,6,12,0.04,13,BDL,44,Good,15,Tuem
06-08-2020,44,23,7,12,0.05,14,BDL,44,Good,15,Tuem
10-08-2020,43,22,6,12,0.05,13,BDL,43,Good,15,Tuem
13-08-2020,45,22,6,11,0.05,13,BDL,45,Good,15,Tuem
17-08-2020,47,24,6,12,0.05,13,BDL,47,Good,15,Tuem
20-08-2020,45,22,6,12,0.05,13,BDL,45,Good,15,Tuem
25-08-2020,46,23,6,11,0.05,13,BDL,46,Good,15,Tuem
27-08-2020,45,24,6,12,0.05,13,BDL,45,Good,15,Tuem
31-08-2020,46,24,7,12,0.05,13,BDL,46,Good,15,Tuem
03-09-2020,51,25,7,12,0.06,14,BDL,51,Satisfactory,15,Tuem
07-09-2020,47,24,7,12,0.05,13,BDL,47,Good,15,Tuem
10-09-2020,47,22,6,12,0.06,14,BDL,47,Good,15,Tuem
15-09-2020,48,23,6,11,0.05,13,BDL,48,Good,15,Tuem
17-09-2020,47,24,6,12,0.06,14,BDL,47,Good,15,Tuem
21-09-2020,47,23,6,12,0.06,14,BDL,47,Good,15,Tuem
24-09-2020,51,23,7,11,0.06,14,BDL,51,Satisfactory,15,Tuem
28-09-2020,48,24,6,12,0.06,14,BDL,48,Good,15,Tuem
01-10-2020,52,32,7,13,0.06,13,BDL,53,Satisfactory,15,Tuem
05-10-2020,54,30,7,13,0.05,13,BDL,54,Satisfactory,15,Tuem
08-10-2020,52,31,8,13,0.06,13,BDL,52,Satisfactory,15,Tuem
12-10-2020,48,29,7,12,0.05,13,BDL,48,Good,15,Tuem
15-10-2020,56,32,7,13,0.06,13,BDL,56,Satisfactory,15,Tuem
19-10-2020,60,34,6,11,0.06,14,BDL,60,Satisfactory,15,Tuem
23-10-2020,55,32,8,13,0.06,14,BDL,55,Satisfactory,15,Tuem
26-10-2020,57,33,7,12,0.06,14,BDL,57,Satisfactory,15,Tuem
29-10-2020,58,32,7,13,0.05,14,BDL,58,Satisfactory,15,Tuem
02-11-2020,55,32,7,13,0.06,14,BDL,55,Satisfactory,15,Tuem
05-11-2020,59,32,8,13,0.06,14,BDL,59,Satisfactory,15,Tuem
09-11-2020,56,32,8,13,0.06,13,BDL,56,Satisfactory,15,Tuem
12-11-2020,55,31,7,12,0.06,14,BDL,55,Satisfactory,15,Tuem
16-11-2020,57,34,7,13,0.06,13,BDL,57,Satisfactory,15,Tuem
19-11-2020,54,30,6,12,0.05,13,BDL,54,Satisfactory,15,Tuem
23-11-2020,60,32,7,13,0.06,14,BDL,60,Satisfactory,15,Tuem
26-11-2020,60,33,7,13,0.06,13,BDL,60,Satisfactory,15,Tuem
30-11-2020,58,32,7,12,0.05,14,BDL,58,Satisfactory,15,Tuem
03-12-2020,62,31,7,13,0.06,14,BDL,62,Satisfactory,15,Tuem
07-12-2020,69,36,7,13,0.07,14,BDL,69,Satisfactory,15,Tuem
10-12-2020,73,36,9,13,0.07,14,BDL,73,Satisfactory,15,Tuem
15-12-2020,72,36,7,13,0.07,14,BDL,72,Satisfactory,15,Tuem
17-12-2020,70,35,7,13,0.06,14,BDL,70,Satisfactory,15,Tuem
21-12-2020,80,40,8,14,0.08,15,BDL,80,Satisfactory,15,Tuem
24-12-2020,74,37,7,13,0.06,14,BDL,74,Satisfactory,15,Tuem
28-12-2020,68,35,7,12,0.07,14,BDL,68,Satisfactory,15,Tuem
31-12-2020,70,33,7,12,0.07,15,BDL,70,Satisfactory,15,Tuem
04-01-2021,63,31,7,13,0.07,13,BDL,63,Satisfactory,15,Tuem
07-01-2021,61,31,7,13,0.08,13,BDL,61,Satisfactory,15,Tuem
11-01-2021,57,28,7,13,0.06,13,BDL,57,Satisfactory,15,Tuem
14-01-2021,65,32,7,13,0.06,13,BDL,65,Satisfactory,15,Tuem
18-01-2021,64,34,7,13,0.07,13,BDL,64,Satisfactory,15,Tuem
21-01-2021,57,31,6,13,0.07,14,BDL,57,Satisfactory,15,Tuem
25-01-2021,61,32,6,13,0.06,13,BDL,61,Satisfactory,15,Tuem
28-01-2021,60,33,7,13,0.07,13,BDL,60,Satisfactory,15,Tuem
02-02-2021,67,33,7,13,0.08,14,BDL,67,Satisfactory,15,Tuem
04-02-2021,65,34,8,15,0.09,14,BDL,65,Satisfactory,15,Tuem
08-02-2021,68,34,7,14,0.09,16,BDL,68,Satisfactory,15,Tuem
11-02-2021,75,34,8,14,0.08,15,BDL,75,Satisfactory,15,Tuem
15-02-2021,72,33,7,13,0.08,14,BDL,72,Satisfactory,15,Tuem
18-02-2021,73,34,7,13,0.07,13,BDL,73,Satisfactory,15,Tuem
23-02-2021,71,32,7,13,0.08,14,BDL,71,Satisfactory,15,Tuem
25-02-2021,70,32,7,14,0.08,14,BDL,70,Satisfactory,15,Tuem
01-03-2021,66,32,7,13,0.08,14,BDL,66,Satisfactory,15,Tuem
04-03-2021,71,34,8,15,0.09,15,BDL,71,Satisfactory,15,Tuem
08-03-2021,73,38,8,14,0.09,14,BDL,73,Satisfactory,15,Tuem
11-03-2021,69,35,9,15,0.09,14,BDL,69,Satisfactory,15,Tuem
16-03-2021,65,35,9,15,0.09,14,BDL,65,Satisfactory,15,Tuem
18-03-2021,71,36,9,15,0.09,14,BDL,71,Satisfactory,15,Tuem
22-03-2021,78,39,9,15,0.09,14,BDL,78,Satisfactory,15,Tuem
25-03-2021,78,37,9,15,0.08,14,BDL,78,Satisfactory,15,Tuem
30-03-2021,77,40,10,15,0.09,14,BDL,77,Satisfactory,15,Tuem
01-04-2020,71,57,2,5,,,,95,Satisfactory,16,Panji
03-04-2020,43,28,2,5,,,,47,Good,16,Panji
07-04-2020,51,7,2,5,,,,51,Satisfactory,16,Panji
09-04-2020,54,30,2,5,,,,54,Satisfactory,16,Panji
15-04-2020,40,28,2,5,,,,47,Good,16,Panji
17-04-2020,47,9,2,5,,,,47,Good,16,Panji
22-04-2020,44,23,2,9,,,,44,Good,16,Panji
24-04-2020,41,21,2,5,,,,41,Good,16,Panji
28-04-2020,41,24,2,9,,,,41,Good,16,Panji
30-04-2020,45,14,2,5,,,,45,Good,16,Panji
06-05-2020,70,21,2,5,,,,70,Satisfactory,16,Panji
08-05-2020,193,8,2,5,,,,162,Moderate,16,Panji
13-05-2020,83,9,2,5,,,,83,Satisfactory,16,Panji
15-05-2020,66,11,2,5,,,,66,Satisfactory,16,Panji
20-05-2020,45,11,2,5,,,,45,Good,16,Panji
22-05-2020,71,23,2,6,,,,71,Satisfactory,16,Panji
27-05-2020,53,7,2,9,,,,53,Satisfactory,16,Panji
29-05-2020,83,6,2,5,,,,83,Satisfactory,16,Panji
05-06-2020,92,,2,5,,,,92,Satisfactory,16,Panji
10-06-2020,35,,2,7,,,,35,Good,16,Panji
19-06-2020,50,,2,6,,,,50,Good,16,Panji
24-06-2020,57,,2,11,,,,57,Satisfactory,16,Panji
26-06-2020,31,,2,12,,,,31,Good,16,Panji
01-07-2020,30,,2,5,,,,30,Good,16,Panji
10-07-2020,41,,2,9,,,,41,Good,16,Panji
22-07-2020,15,,2,10,,,,15,Good,16,Panji
24-07-2020,23,,2,11,,,,23,Good,16,Panji
29-07-2020,33,,2,13,,,,33,Good,16,Panji
31-07-2020,69,,2,12,,,,69,Satisfactory,16,Panji
07-08-2020,17,,2,12,,,,17,Good,16,Panji
12-08-2020,19,,2,12,,,,19,Good,16,Panji
14-08-2020,27,,2,9,,,,27,Good,16,Panji
19-08-2020,21,,2,9,,,,21,Good,16,Panji
26-08-2020,45,,2,10,,,,45,Good,16,Panji
28-08-2020,23,,2,11,,,,23,Good,16,Panji
02-09-2020,22,,2,11,,,,22,Good,16,Panji
04-09-2020,34,,2,9,,,,34,Good,16,Panji
09-09-2020,35,,2,12,,,,35,Good,16,Panji
16-09-2020,21,,2,9,,,,21,Good,16,Panji
23-09-2020,20,,2,5,,,,20,Good,16,Panji
29-09-2020,35,,2,5,,,,35,Good,16,Panji
01-10-2020,35,,2,5,,,,35,Good,16,Panji
07-10-2020,41,,2,7,,,,41,Good,16,Panji
09-10-2020,38,,2,7,,,,38,Good,16,Panji
14-10-2020,27,,2,5,,,,27,Good,16,Panji
16-10-2020,33,,2,9,,,,33,Good,16,Panji
21-10-2020,94,,2,5,,,,94,Satisfactory,16,Panji
23-10-2020,73,,2,5,,,,73,Satisfactory,16,Panji
28-10-2020,31,,2,9,,,,31,Good,16,Panji
30-10-2020,59,,2,9,,,,59,Satisfactory,16,Panji
04-11-2020,46,,2,15,,,,46,Good,16,Panji
06-11-2020,88,,2,15,,,,88,Satisfactory,16,Panji
11-11-2020,72,29,2,17,,,,72,Satisfactory,16,Panji
13-11-2020,62,30,2,16,,,,62,Satisfactory,16,Panji
18-11-2020,39,24,2,14,,,,40,Good,16,Panji
20-11-2020,28,8,2,10,,,,28,Good,16,Panji
25-11-2020,40,58,2,5,,,,97,Satisfactory,16,Panji
27-11-2020,50,,2,5,,,,50,Good,16,Panji
01-12-2020,84,35,2,5,,,,84,Satisfactory,16,Panji
04-12-2020,110,17,2,12,,,,107,Moderate,16,Panji
09-12-2020,60,24,2,9,,,,60,Satisfactory,16,Panji
11-12-2020,65,44,2,5,,,,73,Satisfactory,16,Panji
16-12-2020,62,51,2,11,,,,85,Satisfactory,16,Panji
18-12-2020,63,44,2,11,,,,73,Satisfactory,16,Panji
30-12-2020,177,70,2,11,,,,151,Moderate,16,Panji
01-01-2021,121,91,2,12,,,,203,Poor,16,Panji
06-01-2021,66,30,2,13,,,,66,Satisfactory,16,Panji
08-01-2021,43,,2,12,,,,43,Good,16,Panji
13-01-2021,115,8,2,14,,,,110,Moderate,16,Panji
20-01-2021,114,8,2,12,,,,109,Moderate,16,Panji
22-01-2021,100,17,2,12,,,,100,Satisfactory,16,Panji
27-01-2021,125,4,2,12,,,,117,Moderate,16,Panji
29-01-2021,80,45,2,13,,,,80,Satisfactory,16,Panji
03-02-2021,167,11,2,29,,,,145,Moderate,16,Panji
05-02-2021,97,60,2,14,,,,100,Satisfactory,16,Panji
10-02-2021,108,36,2,11,,,,105,Moderate,16,Panji
12-02-2021,137,23,2,17,,,,125,Moderate,16,Panji
17-02-2021,71,29,2,26,,,,71,Satisfactory,16,Panji
19-02-2021,79,14,2,21,,,,79,Satisfactory,16,Panji
24-02-2021,90,29,2,19,,,,90,Satisfactory,16,Panji
26-02-2021,87,10,2,20,,,,87,Satisfactory,16,Panji
03-03-2021,87,28,2,16,,,,87,Satisfactory,16,Panji
05-03-2021,114,35,2,5,,,,109,Moderate,16,Panji
10-03-2021,87,17,2,18,,,,87,Satisfactory,16,Panji
12-03-2021,62,26,2,19,,,,62,Satisfactory,16,Panji
17-03-2021,105,13,2,26,,,,103,Moderate,16,Panji
19-03-2021,91,8,2,23,,,,91,Satisfactory,16,Panji
24-03-2021,78,8,2,18,,,,78,Satisfactory,16,Panji
26-03-2021,80,9,2,29,,,,80,Satisfactory,16,Panji
30-03-2021,51,13,2,25,,,,51,Satisfactory,16,Panji
01-04-2020,46,,2,21,,,,46,Good,17,Baina
03-04-2020,43,,2,15,,,,43,Good,17,Baina
06-04-2020,28,,2,5,,,,28,Good,17,Baina
08-04-2020,36,,2,5,,,,36,Good,17,Baina
15-04-2020,46,,2,5,,,,46,Good,17,Baina
17-04-2020,21,,2,5,,,,21,Good,17,Baina
22-04-2020,17,4,2,5,,,,17,Good,17,Baina
24-04-2020,15,41,2,5,,,,68,Satisfactory,17,Baina
28-04-2020,30,20,2,5,,,,33,Good,17,Baina
30-04-2020,28,8,2,5,,,,28,Good,17,Baina
06-05-2020,35,10,2,5,,,,35,Good,17,Baina
08-05-2020,30,6,2,5,,,,30,Good,17,Baina
13-05-2020,29,5,2,5,,,,29,Good,17,Baina
15-05-2020,32,2,2,5,,,,32,Good,17,Baina
20-05-2020,31,12,2,8,,,,31,Good,17,Baina
22-05-2020,40,4,2,5,,,,40,Good,17,Baina
27-05-2020,33,4,2,6,,,,33,Good,17,Baina
29-05-2020,26,17,2,5,,,,28,Good,17,Baina
09-09-2020,20,,2,5,,,,20,Good,17,Baina
16-09-2020,47,,2,5,,,,47,Good,17,Baina
23-09-2020,39,,2,11,,,,39,Good,17,Baina
29-09-2020,57,,2,5,,,,57,Satisfactory,17,Baina
01-10-2020,32,,2,5,,,,32,Good,17,Baina
07-10-2020,65,11,2,5,,,,65,Satisfactory,17,Baina
09-10-2020,54,23,2,5,,,,54,Satisfactory,17,Baina
14-10-2020,34,12,2,5,,,,34,Good,17,Baina
16-10-2020,59,6,2,8,,,,59,Satisfactory,17,Baina
21-10-2020,54,8,2,5,,,,54,Satisfactory,17,Baina
23-10-2020,15,18,2,5,,,,30,Good,17,Baina
28-10-2020,37,,2,5,,,,37,Good,17,Baina
30-10-2020,31,,2,5,,,,31,Good,17,Baina
04-11-2020,53,80,2,4.5,,,,167,Moderate,17,Baina
06-11-2020,57,57,2,4.5,,,,95,Satisfactory,17,Baina
11-11-2020,72,59,2,4.5,,,,98,Satisfactory,17,Baina
13-11-2020,30,40,2,4.5,,,,67,Satisfactory,17,Baina
18-11-2020,17,25,2,4.5,,,,42,Good,17,Baina
20-11-2020,24,11,2,4.5,,,,24,Good,17,Baina
25-11-2020,58,,2,9,,,,58,Satisfactory,17,Baina
27-11-2020,33,47,2,16,,,,78,Satisfactory,17,Baina
01-12-2020,44,74,2,5,,,,147,Moderate,17,Baina
04-12-2020,53,60,2,12,,,,100,Satisfactory,17,Baina
09-12-2020,62,36,2,5,,,,62,Satisfactory,17,Baina
11-12-2020,25,62,2,5,,,,107,Moderate,17,Baina
01-01-2021,76,48,2,12,,,,80,Satisfactory,17,Baina
06-01-2021,43,30,2,13,,,,50,Good,17,Baina
08-01-2021,32,56,2,11,,,,93,Satisfactory,17,Baina
13-01-2021,55,8,2,12,,,,55,Satisfactory,17,Baina
15-01-2021,60,60,2,14,,,,100,Satisfactory,17,Baina
20-01-2021,62,53,2,11,,,,88,Satisfactory,17,Baina
22-01-2021,64,71,2,10,,,,137,Moderate,17,Baina
27-01-2021,67,142,2,13,,,,317,Very Poor,17,Baina
29-01-2021,88,30,2,14,,,,88,Satisfactory,17,Baina
03-02-2021,59,27,2,5,,,,59,Satisfactory,17,Baina
05-02-2021,73,47,2,11,,,,78,Satisfactory,17,Baina
10-02-2021,67,53,2,14,,,,88,Satisfactory,17,Baina
12-02-2021,105,12,2,22,,,,103,Moderate,17,Baina
17-02-2021,70,26,2,23,,,,70,Satisfactory,17,Baina
19-02-2021,61,82,2,20,,,,173,Moderate,17,Baina
24-02-2021,49,33,2,22,,,,55,Satisfactory,17,Baina
26-02-2021,78,30,2,19,,,,78,Satisfactory,17,Baina
03-03-2021,51,18,2,19,,,,51,Satisfactory,17,Baina
05-03-2021,78,24,2,9,,,,78,Satisfactory,17,Baina
10-03-2021,48,19,2,19,,,,48,Good,17,Baina
12-03-2021,60,42,2,22,,,,70,Satisfactory,17,Baina
17-03-2021,58,15,2,25,,,,58,Satisfactory,17,Baina
19-03-2021,67,10,2,23,,,,67,Satisfactory,17,Baina
24-03-2021,56,15,2,19,,,,56,Satisfactory,17,Baina
26-03-2021,61,10,2,23,,,,61,Satisfactory,17,Baina
30-03-2021,55,33,2,40,,,,55,Satisfactory,17,Baina
01-04-2020,57,52,2,14,,,,87,Satisfactory,18,Vasco
03-04-2020,54,41,2,7,,,,68,Satisfactory,18,Vasco
06-04-2020,19,15,2,5,,,,25,Good,18,Vasco
08-04-2020,59,15,2,5,,,,59,Satisfactory,18,Vasco
15-04-2020,59,13,2,5,,,,59,Satisfactory,18,Vasco
17-04-2020,37,23,2,5,,,,38,Good,18,Vasco
22-04-2020,31,22,2,5,,,,37,Good,18,Vasco
24-04-2020,45,24,3,5,,,,45,Good,18,Vasco
28-04-2020,38,11,2,5,,,,38,Good,18,Vasco
30-04-2020,57,8,2,5,,,,57,Satisfactory,18,Vasco
06-05-2020,35,10,2,5,,,,35,Good,18,Vasco
08-05-2020,34,8,2,5,,,,34,Good,18,Vasco
13-05-2020,41,13,2,5,,,,41,Good,18,Vasco
15-05-2020,56,51,2,5,,,,85,Satisfactory,18,Vasco
20-05-2020,55,22,2,8,,,,55,Satisfactory,18,Vasco
22-05-2020,44,2,2,5,,,,44,Good,18,Vasco
27-05-2020,72,4,2,5,,,,72,Satisfactory,18,Vasco
29-05-2020,66,8,2,5,,,,66,Satisfactory,18,Vasco
05-06-2020,142,,2,5,,,,128,Moderate,18,Vasco
02-09-2020,51,,2,5,,,,51,Satisfactory,18,Vasco
04-09-2020,48,,2,9,,,,48,Good,18,Vasco
09-09-2020,27,,2,5,,,,27,Good,18,Vasco
16-09-2020,43,,2,5,,,,43,Good,18,Vasco
23-09-2020,21,,2,5,,,,21,Good,18,Vasco
29-09-2020,57,,2,5,,,,57,Satisfactory,18,Vasco
01-10-2020,39,,2,5,,,,39,Good,18,Vasco
07-10-2020,25,7,2,5,,,,25,Good,18,Vasco
09-10-2020,25,,2,11,,,,25,Good,18,Vasco
14-10-2020,28,,2,5,,,,28,Good,18,Vasco
16-10-2020,25,,2,5,,,,25,Good,18,Vasco
21-10-2020,25,,2,5,,,,25,Good,18,Vasco
23-10-2020,30,,2,5,,,,30,Good,18,Vasco
28-10-2020,35,,2,5,,,,35,Good,18,Vasco
30-10-2020,21,,2,5,,,,21,Good,18,Vasco
04-11-2020,40,,2,4.5,,,,40,Good,18,Vasco
06-11-2020,44,,2,4.5,,,,44,Good,18,Vasco
11-11-2020,77,,2,4.5,,,,77,Satisfactory,18,Vasco
13-11-2020,19,,2,4.5,,,,19,Good,18,Vasco
18-11-2020,28,,2,4.5,,,,28,Good,18,Vasco
20-11-2020,50,,2,4.5,,,,50,Good,18,Vasco
25-11-2020,76,,2,11,,,,76,Satisfactory,18,Vasco
27-11-2020,54,,2,11,,,,54,Satisfactory,18,Vasco
01-12-2020,47,,2,5,,,,47,Good,18,Vasco
04-12-2020,66,,2,11,,,,66,Satisfactory,18,Vasco
09-12-2020,59,,9,5,,,,59,Satisfactory,18,Vasco
11-12-2020,30,,2,9,,,,30,Good,18,Vasco
16-12-2020,62,,2,10,,,,62,Satisfactory,18,Vasco
18-12-2020,106,,2,12,,,,104,Moderate,18,Vasco
22-12-2020,61,,2,10,,,,61,Satisfactory,18,Vasco
24-12-2020,58,,2,11,,,,58,Satisfactory,18,Vasco
30-12-2020,98,,2,11,,,,98,Satisfactory,18,Vasco
01-01-2021,69,,2,12,,,,69,Satisfactory,18,Vasco
06-01-2021,46,,2,11,,,,46,Good,18,Vasco
08-01-2021,41,,2,13,,,,41,Good,18,Vasco
13-01-2021,69,63,2,12,,,,110,Moderate,18,Vasco
15-01-2021,75,42,2,13,,,,75,Satisfactory,18,Vasco
20-01-2021,78,56,2,12,,,,93,Satisfactory,18,Vasco
22-01-2021,78,85,2,13,,,,183,Moderate,18,Vasco
27-01-2021,115,82,2,10,,,,173,Moderate,18,Vasco
29-01-2021,100,91,2,11,,,,203,Poor,18,Vasco
03-02-2021,67,37,2,5,,,,67,Satisfactory,18,Vasco
05-02-2021,99,57,2,12,,,,99,Satisfactory,18,Vasco
10-02-2021,76,36,2,15,,,,76,Satisfactory,18,Vasco
12-02-2021,117,60,2,24,,,,111,Moderate,18,Vasco
17-02-2021,111,65,2,22,,,,117,Moderate,18,Vasco
19-02-2021,69,74,2,21,,,,147,Moderate,18,Vasco
24-02-2021,78,21,2,16,,,,78,Satisfactory,18,Vasco
26-02-2021,83,21,2,23,,,,83,Satisfactory,18,Vasco
03-03-2021,69,10,2,22,,,,69,Satisfactory,18,Vasco
05-03-2021,88,25,2,11,,,,88,Satisfactory,18,Vasco
10-03-2021,66,9,2,22,,,,66,Satisfactory,18,Vasco
12-03-2021,73,45,2,20,,,,75,Satisfactory,18,Vasco
17-03-2021,72,12,2,27,,,,72,Satisfactory,18,Vasco
19-03-2021,125,46,2,21,,,,117,Moderate,18,Vasco
24-03-2021,71,45,2,11,,,,75,Satisfactory,18,Vasco
26-03-2021,89,66,12,25,,,,120,Moderate,18,Vasco
30-03-2021,59,45,2,26,,,,75,Satisfactory,18,Vasco
01-04-2020,43,10,2,5,,,,43,Good,19,Marmugoa
03-04-2020,42,20,2,5,,,,42,Good,19,Marmugoa
06-04-2020,26,21,3,5,,,,35,Good,19,Marmugoa
08-04-2020,65,49,3,5,,,,82,Satisfactory,19,Marmugoa
15-04-2020,39,56,2,5,,,,93,Satisfactory,19,Marmugoa
17-04-2020,34,25,2,5,,,,42,Good,19,Marmugoa
22-04-2020,56,39,2,5,,,,65,Satisfactory,19,Marmugoa
24-04-2020,23,41,2,5,,,,68,Satisfactory,19,Marmugoa
28-04-2020,66,31,2,5,,,,66,Satisfactory,19,Marmugoa
30-04-2020,27,19,2,14,,,,32,Good,19,Marmugoa
06-05-2020,50,24,2,5,,,,50,Good,19,Marmugoa
08-05-2020,39,8,2,5,,,,39,Good,19,Marmugoa
13-05-2020,37,26,2,5,,,,43,Good,19,Marmugoa
15-05-2020,47,10,2,5,,,,47,Good,19,Marmugoa
20-05-2020,39,7,2,10,,,,39,Good,19,Marmugoa
22-05-2020,46,7,2,5,,,,46,Good,19,Marmugoa
27-05-2020,30,5,2,5,,,,30,Good,19,Marmugoa
29-05-2020,27,20,2,5,,,,33,Good,19,Marmugoa
09-09-2020,24,,2,9,,,,24,Good,19,Marmugoa
16-09-2020,48,,2,5,,,,48,Good,19,Marmugoa
23-09-2020,30,,2,5,,,,30,Good,19,Marmugoa
29-09-2020,44,,2,5,,,,44,Good,19,Marmugoa
01-10-2020,43,,2,5,,,,43,Good,19,Marmugoa
07-10-2020,59,61,2,5,,,,103,Moderate,19,Marmugoa
09-10-2020,47,43,2,5,,,,72,Satisfactory,19,Marmugoa
14-10-2020,48,,2,5,,,,48,Good,19,Marmugoa
16-10-2020,23,8,2,5,,,,23,Good,19,Marmugoa
21-10-2020,24,18,2,5,,,,30,Good,19,Marmugoa
23-10-2020,13,10,2,5,,,,17,Good,19,Marmugoa
28-10-2020,40,53,2,5,,,,88,Satisfactory,19,Marmugoa
30-10-2020,35,48,2,5,,,,80,Satisfactory,19,Marmugoa
04-11-2020,48,46,2,4.5,,,,77,Satisfactory,19,Marmugoa
06-11-2020,71,41,2,4.5,,,,71,Satisfactory,19,Marmugoa
11-11-2020,113,35,2,4.5,,,,109,Moderate,19,Marmugoa
13-11-2020,83,46,2,4.5,,,,83,Satisfactory,19,Marmugoa
18-11-2020,34,16,2,4.5,,,,34,Good,19,Marmugoa
20-11-2020,39,13,2,4.5,,,,39,Good,19,Marmugoa
25-11-2020,77,,2,11,,,,77,Satisfactory,19,Marmugoa
27-11-2020,95,16,2,9,,,,95,Satisfactory,19,Marmugoa
01-12-2020,70,,2,11,,,,70,Satisfactory,19,Marmugoa
04-12-2020,61,,2,13,,,,61,Satisfactory,19,Marmugoa
09-12-2020,60,,2,9,,,,60,Satisfactory,19,Marmugoa
11-12-2020,26,,2,9,,,,26,Good,19,Marmugoa
16-12-2020,56,,2,12,,,,56,Satisfactory,19,Marmugoa
18-12-2020,68,,2,11,,,,68,Satisfactory,19,Marmugoa
22-12-2020,76,,2,11,,,,76,Satisfactory,19,Marmugoa
24-12-2020,65,,2,10,,,,65,Satisfactory,19,Marmugoa
30-12-2020,102,,2,10,,,,101,Moderate,19,Marmugoa
01-01-2021,100,,2,12,,,,100,Satisfactory,19,Marmugoa
06-01-2021,41,,2,12,,,,41,Good,19,Marmugoa
08-01-2021,41,,2,11,,,,41,Good,19,Marmugoa
13-01-2021,66,,2,13,,,,66,Satisfactory,19,Marmugoa
15-01-2021,72,,2,15,,,,72,Satisfactory,19,Marmugoa
20-01-2021,69,,2,11,,,,69,Satisfactory,19,Marmugoa
22-01-2021,82,,2,12,,,,82,Satisfactory,19,Marmugoa
27-01-2021,76,,2,11,,,,76,Satisfactory,19,Marmugoa
29-01-2021,92,,2,12,,,,92,Satisfactory,19,Marmugoa
03-02-2021,77,,2,5,,,,77,Satisfactory,19,Marmugoa
05-02-2021,87,,2,14,,,,87,Satisfactory,19,Marmugoa
10-02-2021,63,16,2,15,,,,63,Satisfactory,19,Marmugoa
12-02-2021,98,23,2,22,,,,98,Satisfactory,19,Marmugoa
17-02-2021,86,37,2,24,,,,86,Satisfactory,19,Marmugoa
19-02-2021,110,44,2,25,,,,107,Moderate,19,Marmugoa
24-02-2021,50,29,2,22,,,,50,Good,19,Marmugoa
26-02-2021,66,8,2,20,,,,66,Satisfactory,19,Marmugoa
03-03-2021,68,43,2,20,,,,72,Satisfactory,19,Marmugoa
05-03-2021,66,7,2,13,,,,66,Satisfactory,19,Marmugoa
10-03-2021,56,10,2,24,,,,56,Satisfactory,19,Marmugoa
12-03-2021,57,7,2,24,,,,57,Satisfactory,19,Marmugoa
17-03-2021,62,12,2,25,,,,62,Satisfactory,19,Marmugoa
19-03-2021,107,13,2,22,,,,105,Moderate,19,Marmugoa
24-03-2021,69,8,2,7,,,,69,Satisfactory,19,Marmugoa
26-03-2021,69,20,2,21,,,,69,Satisfactory,19,Marmugoa
30-03-2021,49,29,2,22,,,,49,Good,19,Marmugoa
